Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Currency_pair,Base_currency,Quote_currency,Exchange_rate,Base_amount,Quote_amount,Base_amount_usd,Buy_sell,Fees_commission,Execution_venue,Trade_status,Trade_capture_stp,Settlement_stp,Settlement_status,Settlement_type,Legal_entity
FXS1255,Kondorplus,01-Jan-2024,01-Jan-2024,01-Jan-2024,Y,03-Jan-2024,CUST001255,Leon Erickson Mutual Fund,OTC,Daniel Clay Pub Ltd Company,Credit-LON,Forex,Forex-Spot,SGD/ZAR,SGD,ZAR,14.7982,1082619.01,16020840.31,844442.83,Sell,10826.19,Reutuers,New,N,Y,Y,Physical,BKUS
FXS1256,Bacardi,06-Aug-2025,06-Aug-2025,06-Aug-2025,Y,08-Aug-2025,CUST001256,Christian Finley Pvt Ltd Company,Broker,Michael Ingram Pvt Ltd Company,Equity-LON,Forex,Forex-Spot,CNY/INR,CNY,INR,12.6957,66218481.15,840691758.28,9270587.36,Sell,662184.81,Reutuers,New,N,Y,Y,Physical,BKUS
FXS1257,Kondorplus,08-Feb-2024,08-Feb-2024,08-Feb-2024,Y,10-Feb-2024,CUST001257,Chavvi Sarkar Non-Banking Fin Co,Broker,Chakrika Kant Finance Company,Equity-LON,Forex,Forex-Spot,EGP/SGD,EGP,SGD,0.0304,96709382.08,2939555.73,2030897.02,Sell,967093.82,EBS,New,N,Y,Y,Physical,BKUS
FXS1258,FXGO,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,30-Nov-2025,CUST001258,Finn Korpal Finance Company,OTC,Kimberly Leonard Brokers Ltd,Forex-LON,Forex,Forex-Spot,SGD/JPY,SGD,JPY,98.7169,1496565.27,147736321.33,1167320.91,Buy,14965.65,EBS,New,Y,Y,Y,Physical,BKUS
FXS1259,Kondorplus,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,22-Nov-2025,CUST001259,Devon Alvarado Brokers Ltd,Broker,Mohammed Mitter Mutual Fund,Equity-LON,Forex,Forex-Spot,CNY/EUR,CNY,EUR,0.1358,63853319.55,8671958.91,8939464.74,Sell,638533.2,EBS,New,N,Y,Y,Physical,BKUS
FXS1260,Kondorplus,01-May-2023,01-May-2023,01-May-2023,Y,03-May-2023,CUST001260,Daniel Gray Mutual Fund,OTC,Fiona Griffiths Mutual Fund,Credit-LON,Forex,Forex-Spot,EUR/AUD,EUR,AUD,1.583,912333.18,1444222.77,1003566.5,Buy,9123.33,Reutuers,New,Y,Y,N,Physical,BKUS
FXS1261,FXGO,15-Jun-2023,15-Jun-2023,15-Jun-2023,Y,17-Jun-2023,CUST001261,Vincent Adams Brokers Ltd,Broker,Isha Ramesh Pub Ltd Company,Credit-LON,Forex,Forex-Spot,ZAR/CNY,ZAR,CNY,0.4313,79000868.97,34073409.68,4424048.66,Buy,790008.69,EBS,New,N,Y,Y,Physical,BKUS
FXS1262,Kondorplus,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Dec-2025,CUST001262,Douglas James Pvt Ltd Company,OTC,Lisa Branch Non-Banking Fin Co,Equity-NY,Forex,Forex-Spot,EGP/CAD,EGP,CAD,0.0262,462955044.61,12122497.04,9722055.94,Buy,4629550.45,Bloomberg,Amended,Y,Y,Y,Physical,BKUS
FXS1263,Bacardi,22-Aug-2023,22-Aug-2023,22-Aug-2023,Y,24-Aug-2023,CUST001263,Michael Cook Pvt Ltd Company,OTC,David Carson Non-Banking Fin Co,FixedIncome-NY,Forex,Forex-Spot,ZAR/VEF,ZAR,VEF,0.7096,149566825.2,106132310.34,8375742.21,Buy,747834.13,EBS,New,Y,Y,Y,Physical,BKUS
FXS1264,Bacardi,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST001264,Ashley Sanchez Brokers Ltd,Broker,Miss Catherine Stokes Pub Ltd Company,Credit-LON,Forex,Forex-Spot,EUR/INR,EUR,INR,90.001,3327729.82,299498983.61,3660502.8,Buy,33277.3,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1265,Kondorplus,07-Nov-2023,07-Nov-2023,07-Nov-2023,Y,09-Nov-2023,CUST001265,Ashley Thomas Banking Ltd,Broker,Sophie Smith Banking Ltd,FixedIncome-LON,Forex,Forex-Spot,SGD/INR,SGD,INR,65.7194,9887948.71,649830426.77,7712599.99,Sell,49439.74,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1266,FXGO,19-Nov-2025,19-Nov-2025,19-Nov-2025,N,21-Nov-2025,CUST001266,Scott Gonzales Non-Banking Fin Co,OTC,Janice Hussain Pvt Ltd Company,Credit-HK,Forex,Forex-Spot,CNY/DKK,CNY,DKK,0.8514,52722098.66,44887008.34,7381093.81,Sell,527220.99,EBS,New,Y,Y,Y,Physical,BKUS
FXS1267,Bacardi,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Dec-2025,CUST001267,Balhaar Saraf Mutual Fund,OTC,Laksh Karan Non-Banking Fin Co,Forex-NY,Forex,Forex-Spot,ZAR/SGD,ZAR,SGD,0.0659,53498923.38,3523508.93,2995939.71,Sell,267494.62,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1268,FXGO,08-Feb-2023,08-Feb-2023,08-Feb-2023,Y,10-Feb-2023,CUST001268,Alan Gould Brokers Ltd,OTC,Kristin Bates Brokers Ltd,Credit-HK,Forex,Forex-Spot,SGD/INR,SGD,INR,74.0929,12390815.92,918071296.74,9664836.42,Sell,123908.16,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1269,Kondorplus,24-Jun-2024,24-Jun-2024,24-Jun-2024,Y,26-Jun-2024,CUST001269,Omisha Khanna Mutual Fund,Broker,Danielle Powers Pub Ltd Company,FixedIncome-LON,Forex,Forex-Spot,DKK/EUR,DKK,EUR,0.1196,48876725.57,5845834.86,7331508.84,Sell,488767.26,Bloomberg,New,Y,Y,N,Physical,BKUS
FXS1270,Bacardi,08-May-2025,08-May-2025,08-May-2025,Y,10-May-2025,CUST001270,Juan Doyle Finance Company,Broker,Dr Carolyn Brown Finance Company,Credit-NY,Forex,Forex-Spot,SGD/USD,SGD,USD,0.7525,8139326.41,6124537.53,6348674.6,Sell,40696.63,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1271,FXGO,31-Jul-2025,31-Jul-2025,31-Jul-2025,Y,02-Aug-2025,CUST001271,Miss Heidi Donovan Finance Company,Broker,Azaan Balan Mutual Fund,FixedIncome-NY,Forex,Forex-Spot,EGP/VEF,EGP,VEF,0.2328,469971270.48,109412187.72,9869396.68,Sell,4699712.7,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1272,FXGO,20-Dec-2023,20-Dec-2023,20-Dec-2023,Y,22-Dec-2023,CUST001272,Dr Yvonne Kirk Pub Ltd Company,OTC,Angela Henderson Finance Company,Credit-LON,Forex,Forex-Spot,CNY/EGP,CNY,EGP,6.2829,15456713.95,97112789.6,2163939.95,Sell,77283.57,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1273,Kondorplus,16-Aug-2023,16-Aug-2023,16-Aug-2023,Y,18-Aug-2023,CUST001273,Russell Smith Pvt Ltd Company,OTC,Travis Newman Mutual Fund,Equity-HK,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.166,43529560.89,7227362.89,914120.78,Buy,435295.61,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1274,Kondorplus,03-Mar-2023,03-Mar-2023,03-Mar-2023,Y,05-Mar-2023,CUST001274,Helen Holloway-Jones Mutual Fund,OTC,Lydia Bartlett Brokers Ltd,FixedIncome-NY,Forex,Forex-Spot,USD/EUR,USD,EUR,0.8289,7950220.91,6590262.61,7950220.91,Sell,39751.1,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1275,FXGO,24-Apr-2023,24-Apr-2023,24-Apr-2023,Y,26-Apr-2023,CUST001275,Maria Evans Brokers Ltd,Broker,Julie Young Pvt Ltd Company,Forex-NY,Forex,Forex-Spot,DKK/EGP,DKK,EGP,6.9311,20181171.99,139878293.17,3027175.8,Buy,100905.86,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1276,Kondorplus,23-Apr-2025,23-Apr-2025,23-Apr-2025,Y,25-Apr-2025,CUST001276,Oni Gulati Non-Banking Fin Co,OTC,Christopher Patel Brokers Ltd,Equity-HK,Forex,Forex-Spot,SGD/CAD,SGD,CAD,1.2263,3476430.1,4263048.35,2711615.48,Sell,34764.3,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1277,Bacardi,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2025,CUST001277,Hannah Roberts Finance Company,OTC,Suhani Nagarajan Brokers Ltd,Credit-HK,Forex,Forex-Spot,DKK/EUR,DKK,EUR,0.132,62162138.19,8205059.2,9324320.73,Buy,621621.38,EBS,New,N,Y,N,Physical,BKUS
FXS1278,Bacardi,18-Nov-2024,18-Nov-2024,18-Nov-2024,Y,20-Nov-2024,CUST001278,Jack Ball Pub Ltd Company,Broker,Zashil Apte Banking Ltd,FixedIncome-NY,Forex,Forex-Spot,DKK/USD,DKK,USD,0.1311,18389745.84,2411381.78,2758461.88,Sell,91948.73,EBS,New,N,Y,Y,Physical,BKUS
FXS1279,Kondorplus,12-Jun-2024,12-Jun-2024,12-Jun-2024,Y,14-Jun-2024,CUST001279,Jeremy Klein Banking Ltd,OTC,Molly Swanson Pub Ltd Company,FixedIncome-NY,Forex,Forex-Spot,USD/CAD,USD,CAD,1.3535,7757257.87,10499622.18,7757257.87,Buy,77572.58,EBS,New,Y,Y,Y,Physical,BKUS
FXS1280,Bacardi,24-Jul-2025,24-Jul-2025,24-Jul-2025,Y,26-Jul-2025,CUST001280,Ms Alison Parker Pub Ltd Company,OTC,Vedika Kata Brokers Ltd,Credit-LON,Forex,Forex-Spot,EGP/CAD,EGP,CAD,0.0318,443565879.75,14085448.78,9314883.47,Sell,4435658.8,EBS,New,Y,Y,Y,Physical,BKUS
FXS1281,Kondorplus,13-Jun-2023,13-Jun-2023,13-Jun-2023,Y,15-Jun-2023,CUST001281,Jessica Parker Banking Ltd,Broker,Phillip Jones Pub Ltd Company,Forex-NY,Forex,Forex-Spot,VEF/CNY,VEF,CNY,0.5924,111551564.07,66083532.22,8924125.13,Buy,557757.82,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1282,FXGO,21-Aug-2023,21-Aug-2023,21-Aug-2023,Y,23-Aug-2023,CUST001282,Andrea Boyd Finance Company,OTC,Melissa Hale Pub Ltd Company,FixedIncome-NY,Forex,Forex-Spot,EGP/SGD,EGP,SGD,0.0268,369048825.58,9886311.01,7750025.34,Buy,3690488.26,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS1283,Kondorplus,16-Aug-2024,16-Aug-2024,16-Aug-2024,Y,18-Aug-2024,CUST001283,Cassandra Baldwin Mutual Fund,Broker,Aachal Kata Mutual Fund,Equity-LON,Forex,Forex-Spot,VEF/INR,VEF,INR,5.8095,116610749.26,677445166.97,9328859.94,Buy,1166107.49,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1284,Kondorplus,28-Jul-2025,28-Jul-2025,28-Jul-2025,Y,30-Jul-2025,CUST001284,Mrs. Tammy Henry Finance Company,Broker,Jacob Hines Mutual Fund,Forex-NY,Forex,Forex-Spot,VEF/SGD,VEF,SGD,0.1035,84312885.88,8729654.7,6745030.87,Sell,843128.86,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS1285,Kondorplus,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST001285,Unni Dhar Finance Company,OTC,Leonard Anderson Pub Ltd Company,Credit-LON,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.1279,97102046.69,12421284.01,2039142.98,Sell,971020.47,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS1286,Bacardi,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2025,CUST001286,Michael Quinn Brokers Ltd,Broker,Casey Eaton Finance Company,Equity-NY,Forex,Forex-Spot,VEF/JPY,VEF,JPY,13.472,12940356.92,174332196.15,1035228.55,Buy,64701.78,EBS,New,N,Y,Y,Physical,BKUS
FXS1287,FXGO,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST001287,Ashley Davis Brokers Ltd,OTC,Adam Beard Brokers Ltd,Credit-LON,Forex,Forex-Spot,ZAR/JPY,ZAR,JPY,9.2643,63944985.74,592406676.39,3580919.2,Buy,319724.93,EBS,New,Y,Y,Y,Physical,BKUS
FXS1288,Kondorplus,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2025,CUST001288,Daksh Kar Finance Company,Broker,Mr Joseph Anderson Pvt Ltd Company,Forex-NY,Forex,Forex-Spot,VEF/SGD,VEF,SGD,0.0977,32629318.66,3187511.22,2610345.49,Sell,326293.19,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1289,Kondorplus,03-Jan-2023,03-Jan-2023,03-Jan-2023,Y,05-Jan-2023,CUST001289,Yashvi Bandi Brokers Ltd,Broker,Rishi Sethi Finance Company,FixedIncome-HK,Forex,Forex-Spot,EGP/AUD,EGP,AUD,0.0326,67881040.7,2211225.08,1425501.85,Sell,678810.41,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1290,FXGO,11-Aug-2023,11-Aug-2023,11-Aug-2023,Y,13-Aug-2023,CUST001290,Reyansh D’Alia Non-Banking Fin Co,Broker,Ladli Bhardwaj Pub Ltd Company,FixedIncome-HK,Forex,Forex-Spot,DKK/SGD,DKK,SGD,0.1999,50478741.26,10090700.93,7571811.19,Buy,504787.41,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1291,Kondorplus,20-Jan-2023,20-Jan-2023,20-Jan-2023,Y,22-Jan-2023,CUST001291,Miss Kelly Allan Pub Ltd Company,Broker,William Barker Mutual Fund,FixedIncome-HK,Forex,Forex-Spot,VEF/EGP,VEF,EGP,3.8634,41199716.14,159170675.03,3295977.29,Buy,205998.58,Reutuers,Amended,Y,Y,Y,Physical,BKUS
FXS1292,FXGO,07-Jun-2023,07-Jun-2023,07-Jun-2023,Y,09-Jun-2023,CUST001292,Nicholas Garrett Banking Ltd,OTC,Joseph Gray Finance Company,FixedIncome-NY,Forex,Forex-Spot,CNY/VEF,CNY,VEF,1.7182,64562123.72,110933362.3,9038697.32,Sell,645621.24,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1293,Kondorplus,21-Mar-2025,21-Mar-2025,21-Mar-2025,Y,23-Mar-2025,CUST001293,Valerie Gibbons Brokers Ltd,Broker,Erica James Banking Ltd,Equity-LON,Forex,Forex-Spot,VEF/EUR,VEF,EUR,0.0738,28249388.21,2085159.94,2259951.06,Sell,282493.88,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS1294,Bacardi,04-May-2023,04-May-2023,04-May-2023,Y,06-May-2023,CUST001294,Ashlee Strickland Pub Ltd Company,OTC,Chaitanya Gopal Mutual Fund,FixedIncome-HK,Forex,Forex-Spot,VEF/DKK,VEF,DKK,0.5232,51193107.79,26786032.11,4095448.62,Buy,255965.54,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1295,Kondorplus,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2025,CUST001295,Mr Alexander Davies Pvt Ltd Company,Broker,John Johnson Banking Ltd,Equity-NY,Forex,Forex-Spot,DKK/SGD,DKK,SGD,0.197,59272525.28,11676126.05,8890878.79,Sell,296362.63,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1296,Kondorplus,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2025,CUST001296,Clayton Hubbard Brokers Ltd,Broker,Nilima Lad Non-Banking Fin Co,FixedIncome-NY,Forex,Forex-Spot,EUR/SGD,EUR,SGD,1.4498,8725884.04,12651213.21,9598472.45,Sell,87258.84,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1297,Kondorplus,15-Jan-2025,15-Jan-2025,15-Jan-2025,Y,17-Jan-2025,CUST001297,Gayathri Jhaveri Brokers Ltd,OTC,Darpan Pall Brokers Ltd,Equity-NY,Forex,Forex-Spot,CNY/ZAR,CNY,ZAR,2.5989,9961075.69,25887615.96,1394550.6,Sell,99610.76,EBS,New,Y,Y,Y,Physical,BKUS
FXS1298,FXGO,02-Oct-2024,02-Oct-2024,02-Oct-2024,Y,04-Oct-2024,CUST001298,Dr Diana Hale Pub Ltd Company,OTC,Tamanna Divan Brokers Ltd,FixedIncome-LON,Forex,Forex-Spot,DKK/JPY,DKK,JPY,23.7028,47500196.25,1125885738.66,7125029.44,Buy,475001.96,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1299,Bacardi,12-Sep-2025,12-Sep-2025,12-Sep-2025,Y,14-Sep-2025,CUST001299,Ekta Krishnan Brokers Ltd,Broker,Lakshmi Luthra Banking Ltd,Forex-LON,Forex,Forex-Spot,DKK/SGD,DKK,SGD,0.2057,13585277.95,2794913.38,2037791.69,Sell,67926.39,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1300,Kondorplus,05-Jun-2024,05-Jun-2024,05-Jun-2024,Y,07-Jun-2024,CUST001300,Varenya Dey Banking Ltd,Broker,Andrea Fisher Non-Banking Fin Co,Equity-HK,Forex,Forex-Spot,SGD/CAD,SGD,CAD,0.9528,7050643.65,6718192.76,5499502.05,Buy,35253.22,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1301,FXGO,21-Jun-2024,21-Jun-2024,21-Jun-2024,Y,23-Jun-2024,CUST001301,Joel Cobb Mutual Fund,Broker,Mohini Varkey Mutual Fund,Equity-NY,Forex,Forex-Spot,DKK/AUD,DKK,AUD,0.2338,48768811.44,11403252.29,7315321.72,Sell,487688.11,EBS,New,Y,Y,Y,Physical,BKUS
FXS1302,Bacardi,19-Aug-2024,19-Aug-2024,19-Aug-2024,Y,21-Aug-2024,CUST001302,Malcolm Cox-Hughes Non-Banking Fin Co,Broker,Clayton Wheeler Mutual Fund,FixedIncome-HK,Forex,Forex-Spot,EUR/ZAR,EUR,ZAR,21.6821,6896603.05,149533072.84,7586263.36,Buy,68966.03,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1303,Bacardi,13-Oct-2023,13-Oct-2023,13-Oct-2023,Y,15-Oct-2023,CUST001303,Samantha Cabrera Banking Ltd,OTC,Chaitaly Basu Mutual Fund,Equity-NY,Forex,Forex-Spot,EGP/SGD,EGP,SGD,0.026,339575720.46,8814478.61,7131090.13,Sell,1697878.6,EBS,New,Y,Y,Y,Physical,BKUS
FXS1304,Bacardi,23-May-2023,23-May-2023,23-May-2023,Y,25-May-2023,CUST001304,Ira Oommen Banking Ltd,OTC,Aayush Varkey Finance Company,Equity-HK,Forex,Forex-Spot,USD/JPY,USD,JPY,129.3075,5512842.85,712851746.6,5512842.85,Buy,55128.43,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1305,Kondorplus,30-Dec-2024,30-Dec-2024,30-Dec-2024,Y,01-Jan-2025,CUST001305,Jeff Ingram Mutual Fund,Broker,Anya Raghavan Mutual Fund,Forex-HK,Forex,Forex-Spot,ZAR/USD,ZAR,USD,0.0504,163125594.13,8228130.45,9135033.27,Buy,1631255.94,EBS,Amended,Y,Y,Y,Physical,BKUS
FXS1306,Bacardi,16-Sep-2024,16-Sep-2024,16-Sep-2024,Y,18-Sep-2024,CUST001306,Amy Holmes Pvt Ltd Company,OTC,Frederick Roy Banking Ltd,Equity-LON,Forex,Forex-Spot,USD/JPY,USD,JPY,162.2516,2685505.17,435727376.1,2685505.17,Sell,13427.53,EBS,New,Y,Y,Y,Physical,BKUS
FXS1307,Bacardi,09-Oct-2023,09-Oct-2023,09-Oct-2023,Y,11-Oct-2023,CUST001307,Dr Charles Cook Non-Banking Fin Co,Broker,Sarah Callahan Finance Company,Credit-LON,Forex,Forex-Spot,VEF/CAD,VEF,CAD,0.0995,57275531.57,5701346.27,4582042.53,Sell,286377.66,Reutuers,New,N,Y,Y,Physical,BKUS
FXS1308,Kondorplus,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2025,CUST001308,Kristen Wolfe Mutual Fund,Broker,Dr Derek Morris Pub Ltd Company,FixedIncome-LON,Forex,Forex-Spot,DKK/ZAR,DKK,ZAR,3.0653,41914921.99,128483370.69,6287238.3,Buy,419149.22,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1309,Bacardi,11-Jan-2023,11-Jan-2023,11-Jan-2023,Y,13-Jan-2023,CUST001309,Kenneth Frederick Banking Ltd,Broker,Angela Anderson Pvt Ltd Company,FixedIncome-NY,Forex,Forex-Spot,CNY/CAD,CNY,CAD,0.1873,61971197.7,11606084.22,8675967.68,Sell,309855.99,Reutuers,New,Y,Y,Y,Physical,BKUS
FXS1310,FXGO,18-Dec-2023,18-Dec-2023,18-Dec-2023,Y,20-Dec-2023,CUST001310,Liam Mason Non-Banking Fin Co,Broker,Jennifer Smith Pvt Ltd Company,Forex-LON,Forex,Forex-Spot,DKK/USD,DKK,USD,0.1283,41558322.11,5333923.69,6233748.32,Sell,207791.61,EBS,Amended,Y,Y,Y,Physical,BKUS
FXS1311,Kondorplus,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,15-Nov-2025,CUST001311,Haley Baker Finance Company,Broker,Dhruv Thaker Pvt Ltd Company,FixedIncome-NY,Forex,Forex-Spot,ZAR/VEF,ZAR,VEF,0.742,83239107.88,61759873.37,4661390.04,Sell,832391.08,Bloomberg,New,N,Y,Y,Physical,BKUS
FXS1312,Bacardi,16-Apr-2024,16-Apr-2024,16-Apr-2024,Y,18-Apr-2024,CUST001312,Timothy Braun Mutual Fund,OTC,Harish Yadav Pvt Ltd Company,Equity-HK,Forex,Forex-Spot,CAD/EUR,CAD,EUR,0.5663,7971961.01,4514360.73,5819531.54,Buy,39859.81,EBS,Amended,Y,Y,Y,Physical,BKUS
FXS1313,Kondorplus,29-Jul-2024,29-Jul-2024,29-Jul-2024,Y,31-Jul-2024,CUST001313,Travis Ramsey Mutual Fund,OTC,Teresa Dyer Pub Ltd Company,Credit-LON,Forex,Forex-Spot,DKK/EGP,DKK,EGP,6.3553,19425561.81,123454875.69,2913834.27,Sell,194255.62,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1314,FXGO,13-Dec-2023,13-Dec-2023,13-Dec-2023,Y,15-Dec-2023,CUST001314,Arya Walia Brokers Ltd,Broker,Kiara Reyes Brokers Ltd,Credit-NY,Forex,Forex-Spot,VEF/AUD,VEF,AUD,0.1109,80143400.12,8888268.5,6411472.01,Sell,801434.0,EBS,New,Y,Y,Y,Physical,BKUS
FXS1315,FXGO,14-Mar-2023,14-Mar-2023,14-Mar-2023,Y,16-Mar-2023,CUST001315,Hredhaan Ganguly Brokers Ltd,Broker,Samarth Reddy Pub Ltd Company,Forex-HK,Forex,Forex-Spot,ZAR/CNY,ZAR,CNY,0.3815,45964460.7,17533926.25,2574009.8,Sell,459644.61,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1316,Bacardi,13-May-2024,13-May-2024,13-May-2024,Y,15-May-2024,CUST001316,Philip Reese Pvt Ltd Company,OTC,Qasim Sekhon Pvt Ltd Company,FixedIncome-HK,Forex,Forex-Spot,DKK/USD,DKK,USD,0.1532,7321286.25,1121925.87,1098192.94,Sell,73212.86,EBS,New,Y,Y,Y,Physical,BKUS
FXS1317,FXGO,06-Nov-2025,06-Nov-2025,06-Nov-2025,Y,08-Nov-2025,CUST001317,Jade Garner Brokers Ltd,Broker,Edward Larson Banking Ltd,Credit-NY,Forex,Forex-Spot,EGP/CNY,EGP,CNY,0.1464,159727262.16,23378201.77,3354272.51,Buy,798636.31,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1318,FXGO,06-Jan-2023,06-Jan-2023,06-Jan-2023,Y,08-Jan-2023,CUST001318,Dr Louis Jones Pub Ltd Company,Broker,Teresa Hendrix Finance Company,Forex-LON,Forex,Forex-Spot,DKK/GBP,DKK,GBP,0.123,50679931.42,6235178.77,7601989.71,Sell,253399.66,EBS,New,Y,Y,Y,Physical,BKUS
FXS1319,Kondorplus,11-Jul-2023,11-Jul-2023,11-Jul-2023,Y,13-Jul-2023,CUST001319,Sophie Davis Non-Banking Fin Co,OTC,Christopher Smith Pvt Ltd Company,Equity-HK,Forex,Forex-Spot,VEF/AUD,VEF,AUD,0.1129,92974581.88,10495580.32,7437966.55,Buy,929745.82,Reutuers,New,N,Y,Y,Physical,BKUS
FXS1320,Bacardi,11-Apr-2023,11-Apr-2023,11-Apr-2023,Y,13-Apr-2023,CUST001320,Marie Caldwell Mutual Fund,OTC,Denise May Banking Ltd,Credit-HK,Forex,Forex-Spot,CAD/DKK,CAD,DKK,5.3355,12421655.88,66275564.58,9067808.79,Sell,62108.28,EBS,New,N,Y,Y,Physical,BKUS
FXS1321,FXGO,26-Jan-2024,26-Jan-2024,26-Jan-2024,Y,28-Jan-2024,CUST001321,Michael Hernandez Mutual Fund,OTC,Sherri Kelly Finance Company,FixedIncome-HK,Forex,Forex-Spot,EGP/DKK,EGP,DKK,0.1475,409328431.97,60371893.35,8595897.07,Buy,4093284.32,Reutuers,New,Y,Y,N,Physical,BKUS
FXS1322,FXGO,15-Jul-2024,15-Jul-2024,15-Jul-2024,Y,17-Jul-2024,CUST001322,Dr Luke Howarth Mutual Fund,Broker,Jose Taylor Mutual Fund,Forex-LON,Forex,Forex-Spot,ZAR/INR,ZAR,INR,5.1431,52356291.17,269275255.58,2931952.31,Sell,261781.46,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1323,FXGO,17-Apr-2025,17-Apr-2025,17-Apr-2025,Y,19-Apr-2025,CUST001323,Imaran Kar Brokers Ltd,Broker,Stephanie White Finance Company,Equity-NY,Forex,Forex-Spot,EGP/EUR,EGP,EUR,0.0177,404806559.71,7166121.15,8500937.75,Sell,2024032.8,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1324,Bacardi,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2025,CUST001324,Agastya Solanki Banking Ltd,OTC,Molly Morton Pub Ltd Company,Credit-HK,Forex,Forex-Spot,EGP/CAD,EGP,CAD,0.0258,451468080.87,11663937.3,9480829.7,Sell,2257340.4,EBS,New,Y,Y,Y,Physical,BKUS
FXS1325,Kondorplus,04-Apr-2024,04-Apr-2024,04-Apr-2024,Y,06-Apr-2024,CUST001325,Kelly Brown Pvt Ltd Company,Broker,Aradhana Dugar Banking Ltd,Equity-LON,Forex,Forex-Spot,ZAR/VEF,ZAR,VEF,0.7173,168465603.25,120847497.95,9434073.78,Buy,842328.02,Bloomberg,New,Y,Y,Y,Physical,BKUS
FXS1326,FXGO,10-Oct-2023,10-Oct-2023,10-Oct-2023,Y,12-Oct-2023,CUST001326,Yatin Gaba Brokers Ltd,Broker,Dr Colin Riley Pvt Ltd Company,Forex-NY,Forex,Forex-Spot,ZAR/EGP,ZAR,EGP,2.4014,56214320.11,134993532.37,3148001.93,Sell,562143.2,Reutuers,Amended,Y,Y,Y,Physical,BKUS
FXS1327,Bacardi,18-Aug-2023,18-Aug-2023,18-Aug-2023,Y,20-Aug-2023,CUST001327,Miss Sally Riley Finance Company,OTC,Damyanti Vyas Banking Ltd,Equity-HK,Forex,Forex-Spot,CNY/USD,CNY,USD,0.125,8698287.5,1087411.24,1217760.25,Buy,86982.87,Bloomberg,New,Y,Y,Y,Physical,BKUS
