Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Issuer_name,Bond_type,Bond_seniority,Bond_rating,FaceValue,Price,Clean_price,coupon_type,coupon_rate,coupon_freq,day_count,Issue_date,Maturity_date,Buy_sell,Trade_quantity,Trade_currency,Gross_amount,Gross_amount_USD,Net_amount,Fees_commission,Next_coupon_date,Bond_yield,Benchmark_rate,Accrued_int,Execution_venue,Trade_status,Trade_capture_stp,Settlement_stp,Settlement_status,Settlement_type,Legal_entity,Portfolio_strategy
FIC0651,Riskone,12-Apr-2023,12-Apr-2023,13-Apr-2023,Y,17-Jun-2023,CUST000651,Nicholas Williams Banking Ltd,OTC,Martin Sanchez Pub Ltd Company,Equity-NY,FixedIncome,Bonds,Peter Carey Pub Ltd Company,PublicLtd-Medium,Senior Unsecured,A,100,124.04,124.04,Fixed Coupon,6.9,Quarterly,Actual/Actual (ICMA),2022-09-12,2030-09-12,Sell,23029,AUD,2856517.16,1856736.15,2856517.16,1428.26,2023-06-12,0.05562721702676556,MIBOR,690.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC0652,BloomTOMS,16-May-2025,16-May-2025,17-May-2025,Y,21-Jun-2025,CUST000652,Sarah Woods Finance Company,OTC,Kayla Walker Mutual Fund,Equity-HK,FixedIncome,NCD,Dalaja Chakraborty Mutual Fund,Quasi-Govt,Senior Secured,A,1000,1101.49,1101.49,Fixed Coupon,4.0,Quarterly,Actual/Actual (ISDA),2024-12-16,2032-12-16,Buy,6391,USD,7039622.59,7039622.59,7039622.59,3519.81,2025-06-16,0.003631444679479614,MIBOR,4000.0,OTC,New,N,Y,Y,Physical,BKUS,Passive
FIC0653,BloomTOMS,21-May-2025,21-May-2025,22-May-2025,Y,26-Jun-2025,CUST000653,Mathew Watkins Pub Ltd Company,OTC,Jordan Arnold Brokers Ltd,Equity-LON,FixedIncome,Bonds,David Smith Mutual Fund,PublicLtd-Medium,Senior Secured,AAA,100,117.64,117.64,Floating Rate,3.5,Monthly,Actual/360,2025-03-21,2033-03-21,Sell,42455,EUR,4994406.2,5493846.82,4994406.2,4994.41,2025-06-21,0.029751785107106427,ESTR,350.0,OTC,New,Y,Y,Y,Physical,BKUS,Active
FIC0654,BloomTOMS,06-Feb-2025,06-Feb-2025,07-Feb-2025,Y,11-Aug-2025,CUST000654,Nikita Manne Pub Ltd Company,OTC,Laura Weaver Banking Ltd,Forex-LON,FixedIncome,Bonds,Nicholas Reynolds Brokers Ltd,Soverign-StateGovt,Subordinated,AAA,10000,10586.37,10586.37,Fixed Coupon,9.2,Annual,Actual/360,2024-08-06,2032-08-06,Buy,44430,USD,470352419.1,470352419.1,470352419.1,235176.21,2025-08-06,0.0008690419851186005,ESTR,92000.0,OTC,New,N,Y,Y,Physical,BKUS,Diversify
FIC0655,Calypso,01-May-2025,01-May-2025,02-May-2025,Y,06-Jun-2025,CUST000655,Adweta Mitter Mutual Fund,Broker,Cheryl Johnston Non-Banking Fin Co,Credit-HK,FixedIncome,Bonds,Tyrone Jones Brokers Ltd,PublicLtd-Medium,Subordinated,AAA,10000,12460.22,12460.22,Floating Rate,8.3,Annual,30/360,2024-06-01,2032-06-01,Sell,14275,USD,177869640.5,177869640.5,177869640.5,88934.82,2025-06-01,0.0006661198598419612,SONIA,83000.0,MTF,New,N,Y,Y,Physical,BKUS,Diversify
FIC0656,Murex,01-Nov-2023,01-Nov-2023,02-Nov-2023,Y,06-Oct-2024,CUST000656,Andre Richardson Pvt Ltd Company,OTC,David Smith Brokers Ltd,Forex-LON,FixedIncome,Bonds,Brian Luna Finance Company,PublicLtd-Large,Senior Secured,CCC,1000,1193.42,1193.42,Zero Coupon,3.1,Annual,30/360,2023-10-01,2032-10-01,Buy,18367,CNY,21919545.14,3068736.32,21919545.14,10959.77,2024-10-01,0.00259757671230581,MIBOR,3100.0,OTC,New,N,Y,Y,Physical,BKUS,Rebalance
FIC0657,Calypso,07-Jul-2025,07-Jul-2025,08-Jul-2025,Y,12-Jun-2026,CUST000657,Sarah Martin Pvt Ltd Company,Broker,Lawrence Parsons Non-Banking Fin Co,Credit-HK,FixedIncome,Secured Notes,April Hutchinson Mutual Fund,PublicLtd-Medium,Senior Secured,CCC,1000,1198.35,1198.35,Floating Rate,5.5,Annual,Actual/365,2025-06-07,2030-06-07,Sell,19914,AUD,23863941.9,15511562.23,23863941.9,23863.94,2026-06-07,0.0045896440939625326,ESTR,5500.0,MTF,New,Y,Y,N,Physical,BKUS,Rebalance
FIC0658,BloomTOMS,11-Jul-2024,11-Jul-2024,12-Jul-2024,Y,16-Jan-2025,CUST000658,Raymond Sanchez Banking Ltd,OTC,Brijesh Gupta Finance Company,FixedIncome-HK,FixedIncome,NCD,Elizabeth Wilson Pvt Ltd Company,PublicLtd-Large,Preferred,AAA,10000,11693.96,11693.96,Step-up Coupon,5.6,Semiannual,Actual/365,2023-07-11,2029-07-11,Buy,44099,USD,515691942.04,515691942.04,515691942.04,515691.94,2025-01-11,0.00047887969515886833,SOFR,56000.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC0659,Riskone,01-Sep-2025,01-Sep-2025,02-Sep-2025,Y,06-Nov-2025,CUST000659,Dawn Wilkins Mutual Fund,Broker,Andrew Morgan Non-Banking Fin Co,Forex-LON,FixedIncome,Secured Notes,Ms. Crystal Atkinson Finance Company,Quasi-Govt,Senior Secured,AAA,100,109.55,109.55,Fixed Coupon,5.4,Quarterly,Actual/360,2025-02-01,2030-02-01,Sell,7758,USD,849888.9,849888.9,849888.9,849.89,2025-11-01,0.04929256047466911,SONIA,540.0,MTF,New,Y,Y,Y,Physical,BKUS,Passive
FIC0660,Riskone,29-Sep-2023,29-Sep-2023,30-Sep-2023,Y,04-Oct-2024,CUST000660,Bhavna Rege Brokers Ltd,CCP,Ronith Banik Mutual Fund,Forex-LON,FixedIncome,Bonds,Andrew Warren Pub Ltd Company,Quasi-Govt,Senior Unsecured,BBB,1000,1174.9,1174.9,Fixed Coupon,8.8,Annual,Actual/Actual (ISDA),2022-09-29,2032-09-29,Buy,3298,CAD,3874820.2,2828618.75,3874820.2,1937.41,2024-09-29,0.007489999148863733,SONIA,8800.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC0661,Riskone,04-Dec-2025,04-Dec-2025,05-Dec-2025,Y,09-Feb-2026,CUST000661,Warinder Rege Mutual Fund,CCP,Tony Johnson Pub Ltd Company,FixedIncome-HK,FixedIncome,Bonds,Michael Jenkins Mutual Fund,PublicLtd-Medium,Subordinated,BBB,100,115.68,115.68,Fixed Coupon,9.9,Annual,30E/360,2025-02-04,2033-02-04,Buy,25075,USD,2900676.0,2900676.0,2900676.0,1450.34,2026-02-04,0.08558091286307054,EURIBOR,990.0,MTF,New,Y,Y,N,Physical,BKUS,Active
FIC0662,Calypso,26-Jan-2024,26-Jan-2024,27-Jan-2024,Y,01-May-2024,CUST000662,Hamsini Korpal Brokers Ltd,Broker,Roy Moore Brokers Ltd,Equity-NY,FixedIncome,Bonds,Wakeeta Lata Finance Company,Quasi-Govt,Senior Secured,A,1000,1204.97,1204.97,Step-up Coupon,3.7,Semiannual,Actual/Actual (ISDA),2023-04-26,2033-04-26,Sell,5468,CAD,6588775.96,4809806.45,6588775.96,6588.78,2024-04-26,0.003070615865955169,ESTR,3700.0,MTF,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC0663,Murex,14-May-2024,14-May-2024,15-May-2024,Y,19-Aug-2024,CUST000663,Samantha Forster Mutual Fund,Broker,Mr Conor Davis Finance Company,FixedIncome-LON,FixedIncome,NCD,Casey Phillips Pvt Ltd Company,Quasi-Govt,Senior Secured,BBB,100,119.32,119.32,Step-up Coupon,8.1,Quarterly,30E/360,2023-05-14,2031-05-14,Buy,1354,USD,161559.28,161559.28,161559.28,161.56,2024-08-14,0.06788467985249749,SOFR,810.0,MTF,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC0664,Murex,24-Nov-2025,24-Nov-2025,25-Nov-2025,Y,29-Apr-2026,CUST000664,Vasatika Gaba Mutual Fund,CCP,Zaitra Bala Pub Ltd Company,Forex-HK,FixedIncome,Bonds,Suhani Gala Banking Ltd,Quasi-Govt,Mezzanine,A,1000,1092.6,1092.6,Zero Coupon,3.6,Semiannual,Actual/360,2025-10-24,2035-10-24,Sell,41717,USD,45579994.2,45579994.2,45579994.2,22790.0,2026-04-24,0.003294892915980231,SOFR,3600.0,Exchange,New,N,Y,N,Physical,BKUS,Active
FIC0665,Murex,15-May-2024,15-May-2024,16-May-2024,Y,20-Sep-2024,CUST000665,Jhalak Purohit Pub Ltd Company,OTC,Christian Cuevas Pvt Ltd Company,Equity-LON,FixedIncome,Bonds,Ronald Torres Mutual Fund,PublicLtd-Large,Senior Secured,B,10000,12186.18,12186.18,Floating Rate,6.0,Semiannual,Actual/360,2024-03-15,2033-03-15,Sell,40256,USD,490566862.08,490566862.08,490566862.08,490566.86,2024-09-15,0.00049236101879342,SOFR,60000.0,OTC,New,Y,Y,Y,Physical,BKUS,Passive
FIC0666,BloomTOMS,25-Dec-2023,25-Dec-2023,26-Dec-2023,Y,30-Jan-2024,CUST000666,Dr Rachael Kirby Non-Banking Fin Co,Broker,Mohamed Williams Non-Banking Fin Co,Credit-LON,FixedIncome,Bonds,Paige Bates Brokers Ltd,PublicLtd-Medium,Senior Secured,AAA,10000,12664.22,12664.22,Fixed Coupon,8.4,Monthly,Actual/365,2023-06-25,2032-06-25,Buy,16068,USD,203488686.96,203488686.96,203488686.96,203488.69,2024-01-25,0.0006632860136668504,SOFR,84000.0,Exchange,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC0667,Murex,25-Jun-2025,25-Jun-2025,26-Jun-2025,Y,30-Jul-2025,CUST000667,Dr Henry O'Brien Pub Ltd Company,OTC,Chakradev Murty Pvt Ltd Company,Equity-LON,FixedIncome,NCD,Mrs Jayne Dickinson Non-Banking Fin Co,Soverign-StateGovt,Senior Secured,AAA,10000,10576.9,10576.9,Fixed Coupon,6.0,Quarterly,Actual/Actual (ISDA),2025-01-25,2031-01-25,Buy,10945,USD,115764170.5,115764170.5,115764170.5,57882.09,2025-07-25,0.0005672739649613781,SONIA,60000.0,OTC,New,Y,Y,Y,Physical,BKUS,Active
FIC0668,BloomTOMS,25-Mar-2025,25-Mar-2025,26-Mar-2025,Y,30-Jun-2025,CUST000668,Taylor Castillo Mutual Fund,CCP,John Hughes Pvt Ltd Company,Forex-LON,FixedIncome,Bonds,Christopher Hughes Non-Banking Fin Co,Quasi-Govt,Senior Unsecured,AAA,10000,10871.6,10871.6,Fixed Coupon,5.4,Quarterly,30E/360,2024-03-25,2034-03-25,Sell,23585,INR,256406686.0,3076880.23,256406686.0,256406.69,2025-06-25,0.0004967070164465212,MIBOR,54000.0,Exchange,New,N,Y,Y,Physical,BKUS,Passive
FIC0669,BloomTOMS,14-Sep-2023,14-Sep-2023,15-Sep-2023,Y,19-Nov-2023,CUST000669,Briana Pratt Non-Banking Fin Co,Broker,Samuel Wilson Banking Ltd,Forex-LON,FixedIncome,Secured Notes,Judith Jones Mutual Fund,Soverign-StateGovt,Subordinated,B,100,89.82,89.82,Fixed Coupon,3.9,Semiannual,Actual/365,2023-05-14,2028-05-14,Sell,24637,USD,2212895.34,2212895.34,2212895.34,2212.9,2023-11-14,0.04342017368069472,SOFR,390.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC0670,Riskone,11-Nov-2025,11-Nov-2025,12-Nov-2025,Y,16-Feb-2026,CUST000670,Karan Kata Pvt Ltd Company,CCP,Casey Murphy III Banking Ltd,FixedIncome-HK,FixedIncome,Bonds,Peggy Dominguez Non-Banking Fin Co,Soverign-CG,Senior Unsecured,AAA,100,114.6,114.6,Zero Coupon,8.7,Annual,Actual/Actual (ISDA),2025-02-11,2034-02-11,Buy,10424,USD,1194590.4,1194590.4,1194590.4,1194.59,2026-02-11,0.07591623036649214,ESTR,869.9999999999999,Exchange,New,Y,Y,N,Physical,BKUS,Active
FIC0671,Riskone,03-Aug-2023,03-Aug-2023,04-Aug-2023,Y,08-Sep-2023,CUST000671,Jason Carr Pub Ltd Company,CCP,Jesse Li Banking Ltd,Equity-HK,FixedIncome,Bonds,Lipika Comar Mutual Fund,PublicLtd-Large,Subordinated,BBB,10000,12875.76,12875.76,Fixed Coupon,6.6,Monthly,30E/360,2023-07-03,2032-07-03,Buy,13407,INR,172625314.32,2071503.77,172625314.32,86312.66,2023-09-03,0.0005125911014184794,SONIA,66000.0,MTF,New,N,Y,Y,Physical,BKUS,Passive
FIC0672,Calypso,11-Oct-2024,11-Oct-2024,12-Oct-2024,Y,16-Nov-2024,CUST000672,Christopher Anderson MD Non-Banking Fin Co,OTC,Lajita Aggarwal Banking Ltd,Credit-HK,FixedIncome,Bonds,John Rios Brokers Ltd,Soverign-StateGovt,Senior Unsecured,BBB,10000,10979.23,10979.23,Floating Rate,5.7,Annual,Actual/365,2023-11-11,2031-11-11,Buy,46829,USD,514146361.67,514146361.67,514146361.67,257073.18,2024-11-11,0.0005191620906019822,SOFR,57000.0,OTC,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC0673,Calypso,10-Dec-2024,10-Dec-2024,11-Dec-2024,Y,15-Feb-2025,CUST000673,Sanaya Bobal Finance Company,CCP,Jonathan Curtis Pvt Ltd Company,FixedIncome-HK,FixedIncome,NCD,Kayleigh Henderson Mutual Fund,Quasi-Govt,Senior Unsecured,AAA,1000,1056.68,1056.68,Floating Rate,7.6,Semiannual,Actual/Actual (ISDA),2024-08-10,2029-08-10,Buy,32731,VEF,34586193.08,2766895.45,34586193.08,17293.1,2025-02-10,0.007192338267025021,SONIA,7600.0,MTF,New,Y,Y,Y,Physical,BKUS,Active
FIC0674,BloomTOMS,20-Nov-2025,20-Nov-2025,21-Nov-2025,Y,25-Apr-2026,CUST000674,Lindsay Martinez Mutual Fund,CCP,Brent Hicks Banking Ltd,Equity-LON,FixedIncome,Bonds,Guneet Srinivas Brokers Ltd,Soverign-StateGovt,Senior Secured,A,1000,1213.65,1213.65,Fixed Coupon,9.0,Semiannual,30E/360,2025-10-20,2034-10-20,Sell,20738,USD,25168673.7,25168673.7,25168673.7,12584.34,2026-04-20,0.007415647015202076,ESTR,9000.0,MTF,Amended,Y,Y,N,Physical,BKUS,Diversify
FIC0675,Calypso,06-Nov-2023,06-Nov-2023,07-Nov-2023,Y,11-Dec-2023,CUST000675,Lee Walton Banking Ltd,OTC,Timothy Keller Non-Banking Fin Co,Credit-LON,FixedIncome,Bonds,James May Pub Ltd Company,PublicLtd-Large,Subordinated,AAA,1000,1185.98,1185.98,Zero Coupon,6.2,Monthly,Actual/Actual (ISDA),2023-01-06,2031-01-06,Sell,45458,USD,53912278.84,53912278.84,53912278.84,26956.14,2023-12-06,0.005227744144083374,SONIA,6200.0,OTC,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC0676,BloomTOMS,09-Sep-2024,09-Sep-2024,10-Sep-2024,Y,14-Dec-2024,CUST000676,Sai Din Non-Banking Fin Co,CCP,Julie Turner Brokers Ltd,Forex-HK,FixedIncome,NCD,Owen Kelly Pvt Ltd Company,Soverign-StateGovt,Senior Secured,A,10000,7548.13,7548.13,Fixed Coupon,6.8,Semiannual,Actual/360,2023-12-09,2028-12-09,Buy,43483,USD,328215336.79,328215336.79,328215336.79,164107.67,2024-12-09,0.0009008853848569116,MIBOR,68000.0,Exchange,Amended,Y,Y,Y,Physical,BKUS,Rebalance
FIC0677,Riskone,24-Nov-2025,24-Nov-2025,25-Nov-2025,Y,29-Nov-2026,CUST000677,Vincent Doshi Finance Company,Broker,Dr Alan Phillips Brokers Ltd,Equity-NY,FixedIncome,Bonds,Omisha Badami Pvt Ltd Company,PublicLtd-Medium,Senior Secured,BBB,100,119.2,119.2,Floating Rate,6.9,Annual,30E/360,2024-11-24,2032-11-24,Sell,11545,EUR,1376164.0,1513780.4,1376164.0,688.08,2026-11-24,0.057885906040268456,SONIA,690.0,Exchange,New,Y,Y,N,Physical,BKUS,Diversify
FIC0678,Murex,14-May-2025,14-May-2025,15-May-2025,Y,19-Oct-2025,CUST000678,Steven Fritz Brokers Ltd,Broker,Timothy Sodhi Banking Ltd,Equity-NY,FixedIncome,Bonds,Alan Weston Finance Company,Quasi-Govt,Senior Secured,A,1000,1056.83,1056.83,Floating Rate,5.1,Annual,Actual/360,2024-10-14,2033-10-14,Buy,7832,EUR,8277092.56,9104801.82,8277092.56,8277.09,2025-10-14,0.004825752486208756,EURIBOR,5100.0,Exchange,New,N,Y,Y,Physical,BKUS,Active
FIC0679,Murex,27-Feb-2023,27-Feb-2023,28-Feb-2023,Y,01-Jun-2023,CUST000679,Alexander Mack Banking Ltd,Broker,Michelle Hansen Pub Ltd Company,Credit-HK,FixedIncome,Secured Notes,Barbara Nguyen Pub Ltd Company,Soverign-CG,Senior Secured,B,10000,12540.41,12540.41,Floating Rate,5.7,Quarterly,30/360,2022-08-27,2026-08-27,Buy,16173,EUR,202816050.93,223097656.02,202816050.93,202816.05,2023-05-27,0.0004545305934973418,SONIA,57000.0,Exchange,New,Y,Y,Y,Physical,BKUS,Diversify
FIC0680,Riskone,01-Apr-2024,01-Apr-2024,02-Apr-2024,Y,06-May-2024,CUST000680,Kashish Hora Mutual Fund,Broker,Oni Chacko Brokers Ltd,Forex-HK,FixedIncome,NCD,Mark Horton Mutual Fund,PublicLtd-Large,Subordinated,A,1000,1212.58,1212.58,Step-up Coupon,8.6,Semiannual,30/360,2023-11-01,2029-11-01,Sell,11117,GBP,13480251.86,16850314.82,13480251.86,6740.13,2024-05-01,0.007092315558561085,SOFR,8600.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC0681,BloomTOMS,12-Apr-2024,12-Apr-2024,13-Apr-2024,Y,17-May-2024,CUST000681,Quincy Borah Non-Banking Fin Co,OTC,Jennifer May Finance Company,FixedIncome-NY,FixedIncome,Bonds,Brandi Andrade Pvt Ltd Company,PublicLtd-Medium,Mezzanine,AAA,10000,7378.84,7378.84,Zero Coupon,4.1,Annual,Business/252,2023-05-12,2031-05-12,Sell,28387,EUR,209463131.08,230409444.19,209463131.08,209463.13,2024-05-12,0.0005556428923787478,SOFR,41000.0,OTC,New,N,N,N,Physical,BKUS,Diversify
FIC0682,Calypso,27-Oct-2025,27-Oct-2025,28-Oct-2025,Y,02-Dec-2025,CUST000682,Tammy Henderson Banking Ltd,CCP,Vihaan Chauhan Pvt Ltd Company,Forex-HK,FixedIncome,Secured Notes,Anthony Trevino Finance Company,PublicLtd-Medium,Mezzanine,A,10000,11298.53,11298.53,Fixed Coupon,8.0,Monthly,30/360,2025-01-27,2029-01-27,Sell,20311,USD,229484442.83,229484442.83,229484442.83,114742.22,2025-11-27,0.0007080567118023318,ESTR,80000.0,Exchange,New,Y,Y,Y,Physical,BKUS,Passive
FIC0683,Riskone,02-Oct-2025,02-Oct-2025,03-Oct-2025,Y,07-Jan-2026,CUST000683,Vedant Narasimhan Pvt Ltd Company,CCP,Nirja Raju Non-Banking Fin Co,Forex-NY,FixedIncome,NCD,Christopher Sibal Pub Ltd Company,Soverign-StateGovt,Subordinated,AAA,1000,1258.65,1258.65,Step-up Coupon,6.0,Quarterly,Actual/365,2025-07-02,2031-07-02,Sell,37916,USD,47722973.4,47722973.4,47722973.4,23861.49,2026-01-02,0.004767012275056608,SOFR,6000.0,Exchange,Cancelled,Y,Y,N,Physical,BKUS,Rebalance
FIC0684,Riskone,11-Nov-2025,11-Nov-2025,12-Nov-2025,Y,16-Apr-2026,CUST000684,Louis Dean Pvt Ltd Company,CCP,Rebecca Watts Pub Ltd Company,FixedIncome-HK,FixedIncome,Secured Notes,Robert Huerta Pvt Ltd Company,Soverign-StateGovt,Senior Unsecured,AAA,10000,8167.75,8167.75,Step-up Coupon,8.3,Annual,30E/360,2025-04-11,2028-04-11,Sell,25052,USD,204618473.0,204618473.0,204618473.0,204618.47,2026-04-11,0.0010161917296685134,EURIBOR,83000.0,Exchange,New,Y,Y,N,Physical,BKUS,Diversify
FIC0685,Calypso,30-Aug-2024,30-Aug-2024,31-Aug-2024,Y,05-Mar-2025,CUST000685,Christopher Reilly MD Pub Ltd Company,OTC,Sarah Mendoza Mutual Fund,FixedIncome-NY,FixedIncome,NCD,Jesus Robertson Mutual Fund,PublicLtd-Medium,Senior Unsecured,A,100,108.57,108.57,Zero Coupon,3.4,Semiannual,30/360,2024-02-29,2030-02-28,Sell,34302,USD,3724168.14,3724168.14,3724168.14,3724.17,2025-02-28,0.03131620152896749,EURIBOR,340.0,OTC,New,Y,Y,Y,Physical,BKUS,Diversify
FIC0686,BloomTOMS,24-Nov-2025,24-Nov-2025,25-Nov-2025,Y,29-Apr-2026,CUST000686,Mrs Kayleigh Hodgson Banking Ltd,CCP,Amanda Ryan Banking Ltd,Equity-NY,FixedIncome,Bonds,Udyati Dugar Pub Ltd Company,PublicLtd-Medium,Senior Unsecured,A,10000,11467.24,11467.24,Fixed Coupon,3.7,Semiannual,30E/360,2025-10-24,2034-10-24,Buy,5533,USD,63448238.92,63448238.92,63448238.92,31724.12,2026-04-24,0.0003226582856903667,SONIA,37000.0,Exchange,New,Y,Y,N,Physical,BKUS,Passive
FIC0687,BloomTOMS,07-Jan-2025,07-Jan-2025,08-Jan-2025,Y,12-Jun-2025,CUST000687,Michael Brown Banking Ltd,Broker,Laurie Joseph Brokers Ltd,Credit-LON,FixedIncome,Secured Notes,Mrs Jodie Thomas Finance Company,Soverign-CG,Senior Secured,A,100,117.31,117.31,Fixed Coupon,8.4,Annual,Actual/Actual (ISDA),2024-06-07,2029-06-07,Buy,1581,USD,185467.11,185467.11,185467.11,185.47,2025-06-07,0.0716051487511721,SONIA,840.0,Exchange,New,Y,Y,N,Physical,BKUS,Diversify
FIC0688,Calypso,13-Nov-2025,13-Nov-2025,14-Nov-2025,Y,18-May-2026,CUST000688,Idika Rana Banking Ltd,OTC,Mr. Robert Perkins Mutual Fund,Equity-NY,FixedIncome,Bonds,Tejas Bajaj Pub Ltd Company,Soverign-StateGovt,Senior Secured,B,10000,12635.04,12635.04,Fixed Coupon,9.0,Annual,Actual/360,2025-05-13,2033-05-13,Buy,26408,USD,333666136.32,333666136.32,333666136.32,166833.07,2026-05-13,0.0007123048284769973,EURIBOR,90000.0,OTC,New,Y,Y,N,Physical,BKUS,Passive
FIC0689,Calypso,24-Dec-2024,24-Dec-2024,25-Dec-2024,Y,29-Jan-2025,CUST000689,Benjamin Shroff Banking Ltd,Broker,Chaman Chada Pvt Ltd Company,Credit-HK,FixedIncome,NCD,Justin Lee Pub Ltd Company,PublicLtd-Large,Senior Unsecured,BB ,100,129.9,129.9,Floating Rate,3.7,Quarterly,Actual/365,2024-04-24,2032-04-24,Buy,10563,USD,1372133.7,1372133.7,1372133.7,1372.13,2025-01-24,0.02848344880677444,SONIA,370.0,Exchange,New,Y,Y,Y,Physical,BKUS,Rebalance
FIC0690,Calypso,10-Apr-2023,10-Apr-2023,11-Apr-2023,Y,15-Oct-2023,CUST000690,Jenny Smith Pub Ltd Company,Broker,Bishakha Viswanathan Finance Company,FixedIncome-LON,FixedIncome,Bonds,Mr Victor Smith Mutual Fund,PublicLtd-Medium,Senior Unsecured,A,1000,741.57,741.57,Fixed Coupon,9.1,Semiannual,30/360,2022-04-10,2030-04-10,Sell,9691,USD,7186554.87,7186554.87,7186554.87,7186.55,2023-10-10,0.01227126232183071,EURIBOR,9100.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC0691,Riskone,14-May-2024,14-May-2024,15-May-2024,Y,19-Aug-2024,CUST000691,Harish Arora Pub Ltd Company,CCP,Chakrika Mallick Non-Banking Fin Co,Credit-LON,FixedIncome,Bonds,Ranbir Ramaswamy Mutual Fund,PublicLtd-Large,Senior Secured,BB ,10000,7268.31,7268.31,Fixed Coupon,9.5,Annual,Actual/Actual (ISDA),2023-08-14,2032-08-14,Sell,4689,USD,34081105.59,34081105.59,34081105.59,34081.11,2024-08-14,0.0013070438657679707,SONIA,95000.0,MTF,New,Y,Y,Y,Physical,BKUS,Passive
FIC0692,BloomTOMS,06-Jul-2023,06-Jul-2023,07-Jul-2023,Y,11-Oct-2023,CUST000692,Dr Marie Davis Mutual Fund,Broker,Sheila Goodwin Pvt Ltd Company,Equity-NY,FixedIncome,Secured Notes,Yuvraj Dave Non-Banking Fin Co,Soverign-StateGovt,Senior Secured,AAA,10000,10903.86,10903.86,Floating Rate,5.8,Quarterly,Actual/Actual (ISDA),2022-10-06,2026-10-06,Buy,4072,USD,44400517.92,44400517.92,44400517.92,44400.52,2023-10-06,0.0005319217231329089,ESTR,58000.0,Exchange,New,Y,N,Y,Physical,BKUS,Passive
FIC0693,Calypso,31-Jul-2023,31-Jul-2023,01-Aug-2023,Y,04-Sep-2023,CUST000693,Ariel Price Non-Banking Fin Co,CCP,Terry Blake-Morton Brokers Ltd,Credit-LON,FixedIncome,NCD,Julie Vazquez Pvt Ltd Company,Quasi-Govt,Subordinated,CC ,1000,1265.45,1265.45,Fixed Coupon,6.4,Monthly,Actual/360,2023-03-31,2029-03-31,Buy,16445,GBP,20810325.25,26012906.56,20810325.25,10405.16,2023-08-30,0.005057489430637323,SOFR,6400.0,Exchange,New,Y,Y,Y,Physical,BKUS,Active
FIC0694,Murex,21-Aug-2024,21-Aug-2024,22-Aug-2024,Y,26-Nov-2024,CUST000694,Xavier Guha Finance Company,CCP,Jordan Cortez Brokers Ltd,Credit-LON,FixedIncome,NCD,Daniel Marshall Finance Company,Soverign-CG,Senior Secured,BB ,1000,1182.96,1182.96,Step-up Coupon,5.9,Quarterly,Actual/Actual (ISDA),2024-02-21,2030-02-21,Sell,2242,USD,2652196.32,2652196.32,2652196.32,2652.2,2024-11-21,0.004987489010617434,SONIA,5900.0,MTF,New,Y,Y,Y,Physical,BKUS,Diversify
FIC0695,BloomTOMS,10-Jan-2025,10-Jan-2025,11-Jan-2025,Y,15-Feb-2025,CUST000695,Meghana Dani Non-Banking Fin Co,Broker,Mr. Joseph Smith Banking Ltd,Forex-LON,FixedIncome,Bonds,Melanie Parker Pub Ltd Company,Soverign-StateGovt,Senior Secured,A,100,78.07,78.07,Step-up Coupon,4.1,Monthly,Actual/Actual (ICMA),2024-03-10,2034-03-10,Buy,34587,EUR,2700207.09,2970227.8,2700207.09,2700.21,2025-02-10,0.05251697194825157,ESTR,409.99999999999994,Exchange,New,Y,N,Y,Physical,BKUS,Active
FIC0696,Calypso,05-Mar-2024,05-Mar-2024,06-Mar-2024,Y,10-May-2024,CUST000696,Owen Dodd Non-Banking Fin Co,OTC,Guy Briggs Mutual Fund,FixedIncome-HK,FixedIncome,Bonds,Adam Reed Pvt Ltd Company,PublicLtd-Large,Senior Secured,AAA,10000,8301.46,8301.46,Fixed Coupon,5.5,Quarterly,Actual/360,2023-11-05,2032-11-05,Sell,1043,USD,8658422.78,8658422.78,8658422.78,8658.42,2024-05-05,0.000662534060273735,MIBOR,55000.0,OTC,New,N,Y,Y,Physical,BKUS,Diversify
FIC0697,Calypso,18-Sep-2025,18-Sep-2025,19-Sep-2025,Y,23-Nov-2025,CUST000697,Lisa Horn Non-Banking Fin Co,CCP,Andrew Grant Brokers Ltd,Equity-NY,FixedIncome,Bonds,Robert Woods Brokers Ltd,Soverign-StateGovt,Senior Unsecured,CCC,1000,1175.5,1175.5,Step-up Coupon,3.0,Quarterly,30/360,2025-05-18,2035-05-18,Sell,30210,USD,35511855.0,35511855.0,35511855.0,35511.86,2025-11-18,0.002552105487026797,ESTR,3000.0,Exchange,New,N,N,Y,Physical,BKUS,Rebalance
