Call_ID,Call_source_system,Agreement_id,Margin_type,Call_direction,Call_amount,Call_result,Call_result_reason,Call_date
CALL0874,Acadia,CSA_CP0874,VariationMargin,CallMade,1745746.2,Agreed,NA,04-Nov-2025
CALL0875,Acadia,CSA_CP0875,VariationMargin,CallReceived,14788372.49,Pending,NA,16-Apr-2024
CALL0876,Acadia,CSA_CP0876,VariationMargin,CallReceived,627901.88,Agreed,NA,05-Nov-2025
CALL0877,Acadia,CSA_CP0877,VariationMargin,CallReceived,11966440.95,Disputed,Valuation difference,04-Nov-2025
CALL0878,Acadia,CSA_CP0878,InitialMargin,CallMade,17068741.79,Pending,NA,30-Jun-2025
CALL0879,Acadia,CSA_CP0879,VariationMargin,CallMade,17489233.49,Agreed,NA,20-Nov-2025
CALL0880,Acadia,CSA_CP0880,InitialMargin,CallMade,1528914.06,Agreed,NA,23-Jan-2024
CALL0881,Acadia,CSA_CP0881,InitialMargin,CallMade,9433037.13,Agreed,NA,31-Jan-2025
CALL0882,Acadia,CSA_CP0882,VariationMargin,CallReceived,8533535.17,Agreed,NA,11-Nov-2025
CALL0883,Acadia,CSA_CP0883,VariationMargin,CallMade,8969253.25,Agreed,NA,17-Nov-2025
CALL0884,Acadia,CSA_CP0884,VariationMargin,CallReceived,8189924.46,Agreed,NA,06-Jun-2025
CALL0885,Acadia,CSA_CP0885,InitialMargin,CallReceived,3753409.74,Disputed,Timing differnce,11-Nov-2025
CALL0886,Acadia,CSA_CP0886,VariationMargin,CallMade,7651364.0,Disputed,Trade Difference,05-Dec-2025
CALL0887,Manual,CSA_CP0887,VariationMargin,CallReceived,11871431.09,Agreed,NA,11-Nov-2025
CALL0888,Acadia,CSA_CP0888,VariationMargin,CallMade,18950404.16,Agreed,NA,19-Aug-2024
CALL0889,Acadia,CSA_CP0889,VariationMargin,CallReceived,11225300.09,Agreed,NA,12-Nov-2025
CALL0890,Acadia,CSA_CP0890,NetCashMargin,CallReceived,16031936.6,Challenged,CSA difference,03-Nov-2025
CALL0891,Acadia,CSA_CP0891,VariationMargin,CallReceived,21229990.18,Agreed,NA,04-Nov-2025
CALL0892,Acadia,CSA_CP0892,VariationMargin,CallReceived,25870192.32,Agreed,NA,19-Nov-2025
CALL0893,Acadia,CSA_CP0893,VariationMargin,CallReceived,7708249.83,Pending,NA,06-Nov-2025
CALL0894,Acadia,CSA_CP0894,InitialMargin,CallReceived,5246899.83,Agreed,NA,18-May-2023
CALL0895,Acadia,CSA_CP0895,NetCashMargin,CallMade,5919431.77,Agreed,NA,05-Nov-2025
CALL0896,Acadia,CSA_CP0896,VariationMargin,CallReceived,11026582.89,Disputed,Timing differnce,05-Nov-2025
CALL0897,Acadia,CSA_CP0897,VariationMargin,CallMade,1092052.15,Pending,NA,11-Nov-2025
CALL0898,Acadia,CSA_CP0898,InitialMargin,CallMade,27508914.06,Agreed,NA,06-Nov-2025
CALL0899,Acadia,CSA_CP0899,InitialMargin,CallReceived,15441119.36,Agreed,NA,19-Nov-2025
CALL0900,Acadia,CSA_CP0900,InitialMargin,CallReceived,15583915.01,Challenged,CSA difference,04-Dec-2025
CALL0901,Acadia,CSA_CP0901,InitialMargin,CallMade,8233001.24,Agreed,NA,18-Nov-2025
CALL0902,Acadia,CSA_CP0902,InitialMargin,CallMade,23432061.54,Agreed,NA,20-Nov-2025
CALL0903,Acadia,CSA_CP0903,InitialMargin,CallMade,28453954.47,Agreed,NA,11-Nov-2025
CALL0904,Acadia,CSA_CP0904,InitialMargin,CallMade,568559.46,Pending,NA,26-Nov-2025
CALL0905,Manual,CSA_CP0905,InitialMargin,CallMade,399479.05,Agreed,NA,12-Nov-2025
CALL0906,Acadia,CSA_CP0906,VariationMargin,CallMade,14092493.39,Challenged,Trade Difference,24-Jun-2025
CALL0907,Acadia,CSA_CP0907,VariationMargin,CallMade,5675198.13,Agreed,NA,06-Nov-2025
CALL0908,Acadia,CSA_CP0908,VariationMargin,CallMade,18643432.12,Agreed,NA,05-Dec-2025
CALL0909,Acadia,CSA_CP0909,InitialMargin,CallReceived,26477349.2,Agreed,NA,21-May-2024
CALL0910,Acadia,CSA_CP0910,InitialMargin,CallMade,3842795.01,Agreed,NA,07-Nov-2025
CALL0911,Acadia,CSA_CP0911,InitialMargin,CallReceived,25252364.24,Agreed,NA,19-Nov-2025
CALL0912,Acadia,CSA_CP0912,VariationMargin,CallReceived,587991.17,Agreed,NA,12-Nov-2025
CALL0913,Acadia,CSA_CP0913,VariationMargin,CallMade,4576965.73,Agreed,NA,27-Nov-2025
CALL0914,Acadia,CSA_CP0914,VariationMargin,CallReceived,13746870.95,Agreed,NA,16-Jun-2025
CALL0915,Acadia,CSA_CP0915,VariationMargin,CallReceived,372468.46,Pending,NA,07-Nov-2025
CALL0916,Acadia,CSA_CP0916,InitialMargin,CallMade,14250892.67,Agreed,NA,21-Nov-2025
CALL0917,Manual,CSA_CP0917,InitialMargin,CallMade,1085695.55,Agreed,NA,07-Nov-2025
CALL0918,Manual,CSA_CP0918,VariationMargin,CallReceived,2310853.35,Agreed,NA,12-Nov-2025
CALL0919,Acadia,CSA_CP0919,VariationMargin,CallReceived,4335408.07,Agreed,NA,10-Nov-2025
CALL0920,Acadia,CSA_CP0920,VariationMargin,CallReceived,16769541.01,Agreed,NA,25-Jul-2025
CALL0921,Acadia,CSA_CP0921,InitialMargin,CallMade,4807859.92,Agreed,NA,11-Nov-2025
CALL0922,Acadia,CSA_CP0922,VariationMargin,CallReceived,17352996.17,Pending,NA,01-Dec-2025
CALL0923,Acadia,CSA_CP0923,InitialMargin,CallReceived,8256718.5,Agreed,NA,14-Nov-2025
CALL0924,Acadia,CSA_CP0924,NetCashMargin,CallMade,3019306.24,Agreed,NA,16-Aug-2023
CALL0925,Acadia,CSA_CP0925,VariationMargin,CallMade,942166.39,Pending,NA,06-Nov-2025
CALL0926,Acadia,CSA_CP0926,InitialMargin,CallReceived,6709601.68,Pending,NA,04-Nov-2025
CALL0927,Acadia,CSA_CP0927,VariationMargin,CallReceived,13851409.65,Challenged,Trade Difference,25-Nov-2025
CALL0928,Acadia,CSA_CP0928,NetCashMargin,CallMade,6223910.5,Agreed,NA,25-Nov-2025
CALL0929,Acadia,CSA_CP0929,InitialMargin,CallMade,15455047.09,Agreed,NA,05-Nov-2025
CALL0930,Acadia,CSA_CP0930,VariationMargin,CallReceived,537887.05,Agreed,NA,28-Nov-2025
CALL0931,Acadia,CSA_CP0931,VariationMargin,CallMade,36811601.25,Agreed,NA,04-Dec-2025
CALL0932,Acadia,CSA_CP0932,InitialMargin,CallMade,15514450.79,Challenged,Trade Difference,25-Nov-2025
CALL0933,Acadia,CSA_CP0933,VariationMargin,CallReceived,1070669.0,Agreed,NA,28-Jun-2024
CALL0934,Acadia,CSA_CP0934,VariationMargin,CallReceived,25242251.35,Agreed,NA,05-Dec-2025
CALL0935,Acadia,CSA_CP0935,VariationMargin,CallMade,1757008.68,Agreed,NA,07-Nov-2025
CALL0936,Acadia,CSA_CP0936,InitialMargin,CallMade,2628618.78,Agreed,NA,05-Nov-2025
CALL0937,Acadia,CSA_CP0937,VariationMargin,CallReceived,4022203.31,Agreed,NA,16-Feb-2023
CALL0938,Acadia,CSA_CP0938,VariationMargin,CallReceived,11459834.43,Agreed,NA,23-Jan-2023
CALL0939,Acadia,CSA_CP0939,InitialMargin,CallMade,14786056.6,Agreed,NA,25-Nov-2025
CALL0940,Acadia,CSA_CP0940,VariationMargin,CallMade,17162992.84,Pending,NA,21-Nov-2025
CALL0941,Acadia,CSA_CP0941,VariationMargin,CallMade,9378159.07,Agreed,NA,09-May-2023
CALL0942,Acadia,CSA_CP0942,InitialMargin,CallMade,14839490.28,Pending,NA,03-Nov-2023
CALL0943,Acadia,CSA_CP0943,VariationMargin,CallReceived,1913033.56,Agreed,NA,18-Aug-2023
CALL0944,Acadia,CSA_CP0944,VariationMargin,CallMade,13518906.2,Agreed,NA,06-Nov-2025
CALL0945,Manual,CSA_CP0945,InitialMargin,CallMade,17983764.59,Agreed,NA,24-Nov-2025
CALL0946,Acadia,CSA_CP0946,VariationMargin,CallMade,11557260.81,Agreed,NA,28-Nov-2025
CALL0947,Acadia,CSA_CP0947,VariationMargin,CallReceived,8567802.86,Agreed,NA,25-Nov-2025
CALL0948,Acadia,CSA_CP0948,VariationMargin,CallMade,23394506.97,Agreed,NA,18-Oct-2024
CALL0949,Acadia,CSA_CP0949,VariationMargin,CallReceived,3035068.56,Disputed,Trade Difference,14-Nov-2025
CALL0950,Acadia,CSA_CP0950,InitialMargin,CallMade,8709033.75,Disputed,Timing differnce,17-Nov-2025
CALL0951,Acadia,CSA_CP0951,VariationMargin,CallReceived,11092229.26,Agreed,NA,14-Nov-2025
CALL0952,Acadia,CSA_CP0952,VariationMargin,CallReceived,10279400.58,Disputed,Trade Difference,25-Nov-2025
CALL0953,Acadia,CSA_CP0953,VariationMargin,CallReceived,5425326.94,Agreed,NA,07-Nov-2025
CALL0954,Acadia,CSA_CP0954,VariationMargin,CallMade,7440214.06,Pending,NA,18-Nov-2025
CALL0955,Acadia,CSA_CP0955,VariationMargin,CallReceived,18640047.12,Agreed,NA,25-Nov-2025
CALL0956,Acadia,CSA_CP0956,InitialMargin,CallMade,38437147.3,Agreed,NA,06-Nov-2025
CALL0957,Acadia,CSA_CP0957,NetCashMargin,CallMade,12106955.64,Agreed,NA,11-Nov-2025
CALL0958,Acadia,CSA_CP0958,NetCashMargin,CallReceived,12706058.92,Agreed,NA,12-Nov-2025
CALL0959,Acadia,CSA_CP0959,VariationMargin,CallReceived,12788595.76,Agreed,NA,25-Nov-2025
CALL0960,Acadia,CSA_CP0960,InitialMargin,CallMade,11887799.85,Pending,NA,18-Nov-2025
CALL0961,Acadia,CSA_CP0961,VariationMargin,CallReceived,13211141.44,Agreed,NA,20-Nov-2025
CALL0962,Acadia,CSA_CP0962,VariationMargin,CallMade,17354913.7,Disputed,Timing differnce,11-Oct-2023
CALL0963,Acadia,CSA_CP0963,InitialMargin,CallReceived,10088234.76,Agreed,NA,04-Dec-2025
CALL0964,Acadia,CSA_CP0964,VariationMargin,CallReceived,4026432.97,Agreed,NA,24-Nov-2025
CALL0965,Acadia,CSA_CP0965,InitialMargin,CallReceived,1847265.34,Agreed,NA,05-Dec-2025
CALL0966,Acadia,CSA_CP0966,VariationMargin,CallMade,3318508.42,Pending,NA,10-Nov-2025
CALL0967,Acadia,CSA_CP0967,NetCashMargin,CallMade,495485.59,Agreed,NA,06-Nov-2025
CALL0968,Acadia,CSA_CP0968,VariationMargin,CallMade,9220665.82,Agreed,NA,20-Nov-2025
CALL0969,Acadia,CSA_CP0969,VariationMargin,CallReceived,1547281.0,Pending,NA,01-Jun-2023
CALL0970,Acadia,CSA_CP0970,VariationMargin,CallReceived,15967071.54,Agreed,NA,26-Nov-2025
CALL0971,Acadia,CSA_CP0971,VariationMargin,CallMade,3262464.27,Challenged,CSA difference,11-Nov-2025
CALL0972,Acadia,CSA_CP0972,VariationMargin,CallMade,20310595.56,Agreed,NA,13-Nov-2025
CALL0973,Acadia,CSA_CP0973,NetCashMargin,CallReceived,24128985.82,Agreed,NA,12-Aug-2024
CALL0974,Acadia,CSA_CP0974,VariationMargin,CallMade,7220904.64,Agreed,NA,11-Nov-2025
CALL0975,Acadia,CSA_CP0975,VariationMargin,CallReceived,14782171.63,Disputed,Timing differnce,04-Nov-2025
CALL0976,Acadia,CSA_CP0976,VariationMargin,CallReceived,5816921.08,Agreed,NA,25-Nov-2025
CALL0977,Manual,CSA_CP0977,VariationMargin,CallMade,16136300.6,Agreed,NA,25-Nov-2025
CALL0978,Acadia,CSA_CP0978,InitialMargin,CallMade,16305641.25,Challenged,Timing differnce,01-Dec-2025
CALL0979,Acadia,CSA_CP0979,VariationMargin,CallReceived,1943867.01,Agreed,NA,07-Nov-2025
CALL0980,Acadia,CSA_CP0980,InitialMargin,CallReceived,9465561.44,Pending,NA,25-Nov-2025
CALL0981,Acadia,CSA_CP0981,VariationMargin,CallReceived,1066319.35,Pending,NA,17-Nov-2025
CALL0982,Acadia,CSA_CP0982,VariationMargin,CallMade,2864402.89,Agreed,NA,03-Dec-2025
CALL0983,Acadia,CSA_CP0983,InitialMargin,CallMade,1898482.24,Agreed,NA,02-Dec-2025
CALL0984,Acadia,CSA_CP0984,VariationMargin,CallMade,12860221.29,Challenged,CSA difference,08-Nov-2024
CALL0985,Acadia,CSA_CP0985,InitialMargin,CallMade,4932688.83,Agreed,NA,04-Nov-2025
CALL0986,Acadia,CSA_CP0986,VariationMargin,CallReceived,19521997.67,Agreed,NA,18-Nov-2025
CALL0987,Acadia,CSA_CP0987,VariationMargin,CallReceived,12078602.18,Challenged,Valuation difference,06-Nov-2025
CALL0988,Acadia,CSA_CP0988,VariationMargin,CallMade,26945384.37,Agreed,NA,03-Nov-2025
CALL0989,Acadia,CSA_CP0989,VariationMargin,CallReceived,13475515.41,Agreed,NA,28-Nov-2025
CALL0990,Acadia,CSA_CP0990,VariationMargin,CallReceived,1744783.54,Agreed,NA,17-Nov-2025
CALL0991,Acadia,CSA_CP0991,VariationMargin,CallMade,30204238.03,Disputed,Trade Difference,17-Nov-2025
CALL0992,Acadia,CSA_CP0992,VariationMargin,CallMade,11696857.62,Agreed,NA,14-Nov-2025
CALL0993,Acadia,CSA_CP0993,VariationMargin,CallMade,8863897.23,Agreed,NA,10-Nov-2025
CALL0994,Acadia,CSA_CP0994,VariationMargin,CallReceived,20836271.01,Agreed,NA,13-Nov-2025
CALL0995,Manual,CSA_CP0995,VariationMargin,CallReceived,937195.03,Agreed,NA,06-Nov-2025
CALL0996,Acadia,CSA_CP0996,VariationMargin,CallMade,2256796.36,Agreed,NA,14-Jul-2025
CALL0997,Acadia,CSA_CP0997,VariationMargin,CallReceived,10995194.58,Agreed,NA,09-Feb-2023
CALL0998,Acadia,CSA_CP0998,VariationMargin,CallReceived,17237876.18,Agreed,NA,17-Nov-2025
CALL0999,Acadia,CSA_CP0999,InitialMargin,CallReceived,28734671.65,Agreed,NA,02-Dec-2025
CALL1000,Acadia,CSA_CP1000,InitialMargin,CallMade,9847491.01,Agreed,NA,07-Nov-2025
CALL1001,Acadia,CSA_CP1001,VariationMargin,CallReceived,14617921.94,Disputed,Timing differnce,21-Nov-2025
CALL1002,Acadia,CSA_CP1002,VariationMargin,CallReceived,11187500.62,Agreed,NA,24-Nov-2025
CALL1003,Acadia,CSA_CP1003,VariationMargin,CallMade,20306447.78,Disputed,Valuation difference,30-Apr-2024
CALL1004,Acadia,CSA_CP1004,InitialMargin,CallMade,9158788.14,Agreed,NA,24-Jun-2025
CALL1005,Acadia,CSA_CP1005,NetCashMargin,CallMade,2299558.82,Agreed,NA,31-Jul-2023
CALL1006,Acadia,CSA_CP1006,VariationMargin,CallReceived,10956324.82,Disputed,Trade Difference,10-Nov-2023
CALL1007,Acadia,CSA_CP1007,VariationMargin,CallMade,12699907.93,Agreed,NA,27-Nov-2025
CALL1008,Acadia,CSA_CP1008,VariationMargin,CallMade,10174710.01,Agreed,NA,05-Dec-2025
CALL1009,Acadia,CSA_CP1009,VariationMargin,CallReceived,20156683.91,Disputed,Valuation difference,26-Nov-2025
CALL1010,Acadia,CSA_CP1010,VariationMargin,CallReceived,21245588.9,Agreed,NA,05-Nov-2025
CALL1011,Acadia,CSA_CP1011,InitialMargin,CallMade,12143691.82,Agreed,NA,12-Jul-2023
CALL1012,Acadia,CSA_CP1012,VariationMargin,CallReceived,2476384.28,Agreed,NA,01-Dec-2025
CALL1013,Acadia,CSA_CP1013,NetCashMargin,CallReceived,21531079.85,Agreed,NA,10-Nov-2025
CALL1014,Acadia,CSA_CP1014,VariationMargin,CallMade,6323787.49,Agreed,NA,13-Nov-2025
CALL1015,Acadia,CSA_CP1015,VariationMargin,CallReceived,10674944.23,Disputed,Trade Difference,25-Nov-2025
CALL1016,Acadia,CSA_CP1016,VariationMargin,CallReceived,4974552.56,Agreed,NA,27-Nov-2025
CALL1017,Acadia,CSA_CP1017,VariationMargin,CallMade,2150329.37,Agreed,NA,05-Dec-2025
CALL1018,Acadia,CSA_CP1018,VariationMargin,CallMade,1729448.08,Agreed,NA,28-Nov-2025
CALL1019,Acadia,CSA_CP1019,VariationMargin,CallMade,14882083.6,Agreed,NA,26-Aug-2024
CALL1020,Acadia,CSA_CP1020,VariationMargin,CallReceived,6719069.68,Agreed,NA,18-Nov-2025
CALL1021,Manual,CSA_CP1021,VariationMargin,CallReceived,3657436.57,Pending,NA,26-Nov-2025
CALL1022,Acadia,CSA_CP1022,InitialMargin,CallReceived,19651199.76,Agreed,NA,28-Nov-2025
CALL1023,Acadia,CSA_CP1023,VariationMargin,CallReceived,10588873.54,Agreed,NA,02-Dec-2025
CALL1024,Acadia,CSA_CP1024,InitialMargin,CallReceived,1271288.77,Agreed,NA,27-Nov-2025
CALL1025,Acadia,CSA_CP1025,VariationMargin,CallMade,4852883.27,Disputed,CSA difference,30-Oct-2023
CALL1026,Acadia,CSA_CP1026,VariationMargin,CallReceived,10998888.14,Agreed,NA,04-Nov-2025
CALL1027,Acadia,CSA_CP1027,VariationMargin,CallMade,11094434.81,Agreed,NA,05-Dec-2025
CALL1028,Acadia,CSA_CP1028,InitialMargin,CallReceived,6379305.57,Pending,NA,07-Nov-2025
CALL1029,Acadia,CSA_CP1029,VariationMargin,CallMade,6295676.07,Pending,NA,03-Sep-2025
CALL1030,Acadia,CSA_CP1030,VariationMargin,CallMade,6419872.63,Challenged,Timing differnce,05-Dec-2025
CALL1031,Acadia,CSA_CP1031,VariationMargin,CallReceived,8760576.22,Pending,NA,16-Oct-2024
CALL1032,Acadia,CSA_CP1032,InitialMargin,CallMade,15536736.8,Agreed,NA,29-Nov-2023
CALL1033,Acadia,CSA_CP1033,VariationMargin,CallMade,2930368.65,Agreed,NA,05-Nov-2025
CALL1034,Acadia,CSA_CP1034,VariationMargin,CallMade,20425309.24,Agreed,NA,05-Dec-2025
CALL1035,Acadia,CSA_CP1035,InitialMargin,CallReceived,11499028.51,Agreed,NA,04-Dec-2025
CALL1036,Acadia,CSA_CP1036,VariationMargin,CallReceived,3110887.26,Agreed,NA,04-Dec-2025
CALL1037,Acadia,CSA_CP1037,VariationMargin,CallMade,15832000.81,Agreed,NA,17-Nov-2025
CALL1038,Acadia,CSA_CP1038,InitialMargin,CallMade,4302977.01,Agreed,NA,18-Nov-2025
CALL1039,Acadia,CSA_CP1039,InitialMargin,CallReceived,3762062.15,Disputed,Valuation difference,11-Nov-2025
CALL1040,Acadia,CSA_CP1040,InitialMargin,CallReceived,6401297.27,Agreed,NA,27-Nov-2025
CALL1041,Acadia,CSA_CP1041,InitialMargin,CallReceived,10276247.77,Agreed,NA,07-Nov-2025
CALL1042,Acadia,CSA_CP1042,VariationMargin,CallReceived,4028470.94,Agreed,NA,23-Dec-2024
CALL1043,Acadia,CSA_CP1043,InitialMargin,CallReceived,9748912.54,Pending,NA,14-Feb-2023
CALL1044,Acadia,CSA_CP1044,InitialMargin,CallMade,14156078.25,Agreed,NA,25-Nov-2025
CALL1045,Acadia,CSA_CP1045,InitialMargin,CallMade,2230769.19,Agreed,NA,01-Dec-2025
CALL1046,Manual,CSA_CP1046,InitialMargin,CallReceived,10479783.52,Challenged,CSA difference,28-Nov-2025
CALL1047,Acadia,CSA_CP1047,InitialMargin,CallMade,1045736.38,Disputed,Valuation difference,24-Nov-2025
CALL1048,Acadia,CSA_CP1048,VariationMargin,CallMade,7213639.0,Agreed,NA,17-Nov-2025
CALL1049,Acadia,CSA_CP1049,VariationMargin,CallReceived,7111325.89,Agreed,NA,14-Mar-2025
CALL1050,Acadia,CSA_CP1050,VariationMargin,CallMade,12687680.83,Disputed,CSA difference,17-Nov-2025
CALL1051,Acadia,CSA_CP1051,InitialMargin,CallReceived,12844559.48,Agreed,NA,21-Nov-2025
CALL1052,Acadia,CSA_CP1052,InitialMargin,CallMade,5752032.28,Agreed,NA,04-Dec-2025
CALL1053,Acadia,CSA_CP1053,VariationMargin,CallMade,1239384.68,Agreed,NA,11-Nov-2025
CALL1054,Acadia,CSA_CP1054,VariationMargin,CallMade,5331654.27,Agreed,NA,01-Apr-2024
CALL1055,Acadia,CSA_CP1055,InitialMargin,CallMade,3818513.95,Agreed,NA,01-Dec-2025
CALL1056,Acadia,CSA_CP1056,NetCashMargin,CallMade,25518944.63,Agreed,NA,26-Nov-2025
CALL1057,Acadia,CSA_CP1057,VariationMargin,CallMade,2618503.08,Agreed,NA,03-Dec-2025
CALL1058,Acadia,CSA_CP1058,InitialMargin,CallMade,4768621.79,Agreed,NA,23-Feb-2023
CALL1059,Acadia,CSA_CP1059,VariationMargin,CallMade,11612116.74,Agreed,NA,28-Nov-2025
CALL1060,Acadia,CSA_CP1060,VariationMargin,CallMade,1514532.02,Disputed,Trade Difference,01-Dec-2025
CALL1061,Acadia,CSA_CP1061,VariationMargin,CallMade,11719464.98,Agreed,NA,01-Dec-2025
CALL1062,Acadia,CSA_CP1062,VariationMargin,CallMade,2778932.75,Agreed,NA,07-Nov-2025
CALL1063,Acadia,CSA_CP1063,VariationMargin,CallMade,13775822.26,Pending,NA,26-Nov-2025
CALL1064,Acadia,CSA_CP1064,VariationMargin,CallMade,14868232.44,Challenged,Timing differnce,19-Nov-2025
CALL1065,Acadia,CSA_CP1065,VariationMargin,CallMade,15930905.3,Agreed,NA,20-Nov-2025
CALL1066,Acadia,CSA_CP1066,InitialMargin,CallMade,17714384.27,Challenged,Timing differnce,10-Nov-2025
CALL1067,Acadia,CSA_CP1067,InitialMargin,CallReceived,2012608.34,Agreed,NA,18-Nov-2025
CALL1068,Acadia,CSA_CP1068,VariationMargin,CallMade,23575341.92,Agreed,NA,12-Nov-2025
CALL1069,Manual,CSA_CP1069,InitialMargin,CallMade,24346593.08,Agreed,NA,26-Nov-2025
CALL1070,Acadia,CSA_CP1070,InitialMargin,CallMade,15872006.92,Pending,NA,02-Dec-2025
CALL1071,Acadia,CSA_CP1071,InitialMargin,CallMade,14246396.1,Agreed,NA,12-Nov-2025
CALL1072,Acadia,CSA_CP1072,VariationMargin,CallMade,16033693.49,Agreed,NA,28-Oct-2024
CALL1073,Acadia,CSA_CP1073,VariationMargin,CallMade,1756836.45,Agreed,NA,01-Dec-2025
CALL1074,Acadia,CSA_CP1074,VariationMargin,CallMade,22269719.66,Agreed,NA,13-Nov-2025
CALL1075,Acadia,CSA_CP1075,InitialMargin,CallReceived,17455934.76,Pending,NA,05-Dec-2025
CALL1076,Acadia,CSA_CP1076,VariationMargin,CallMade,8582098.55,Agreed,NA,04-Jun-2024
CALL1077,Acadia,CSA_CP1077,VariationMargin,CallReceived,23105834.75,Agreed,NA,20-Nov-2025
CALL1078,Acadia,CSA_CP1078,VariationMargin,CallReceived,24283719.19,Pending,NA,19-Nov-2025
CALL1079,Acadia,CSA_CP1079,NetCashMargin,CallMade,12581949.42,Agreed,NA,28-Nov-2025
CALL1080,Acadia,CSA_CP1080,VariationMargin,CallReceived,11664695.25,Agreed,NA,11-Nov-2025
CALL1081,Acadia,CSA_CP1081,VariationMargin,CallMade,21289434.36,Agreed,NA,11-Nov-2025
CALL1082,Acadia,CSA_CP1082,VariationMargin,CallMade,5891015.85,Challenged,Valuation difference,19-Apr-2023
CALL1083,Acadia,CSA_CP1083,InitialMargin,CallReceived,11813949.22,Challenged,CSA difference,12-Nov-2025
CALL1084,Acadia,CSA_CP1084,VariationMargin,CallMade,5698381.7,Agreed,NA,28-Nov-2025
CALL1085,Acadia,CSA_CP1085,VariationMargin,CallReceived,21731447.84,Agreed,NA,19-Nov-2025
CALL1086,Acadia,CSA_CP1086,InitialMargin,CallMade,19893985.92,Agreed,NA,18-Nov-2025
CALL1087,Acadia,CSA_CP1087,NetCashMargin,CallMade,11706955.21,Disputed,Trade Difference,12-Nov-2025
CALL1088,Manual,CSA_CP1088,VariationMargin,CallMade,31526030.89,Agreed,NA,17-Nov-2025
CALL1089,Acadia,CSA_CP1089,VariationMargin,CallMade,185141.08,Agreed,NA,02-Oct-2024
CALL1090,Acadia,CSA_CP1090,VariationMargin,CallMade,23669199.49,Agreed,NA,11-Nov-2025
CALL1091,Acadia,CSA_CP1091,VariationMargin,CallReceived,1733250.4,Pending,NA,13-Nov-2025
CALL1092,Acadia,CSA_CP1092,InitialMargin,CallMade,2690794.24,Pending,NA,14-Nov-2025
CALL1093,Acadia,CSA_CP1093,VariationMargin,CallReceived,15401944.89,Agreed,NA,02-Dec-2025
CALL1094,Manual,CSA_CP1094,InitialMargin,CallMade,17039814.34,Disputed,Valuation difference,19-Nov-2025
CALL1095,Acadia,CSA_CP1095,VariationMargin,CallReceived,8789145.85,Pending,NA,01-Sep-2023
CALL1096,Acadia,CSA_CP1096,InitialMargin,CallReceived,27871382.43,Agreed,NA,18-Nov-2025
CALL1097,Acadia,CSA_CP1097,VariationMargin,CallReceived,9928155.36,Agreed,NA,10-Nov-2025
CALL1098,Acadia,CSA_CP1098,VariationMargin,CallMade,14597305.8,Agreed,NA,27-Nov-2025
CALL1099,Acadia,CSA_CP1099,InitialMargin,CallReceived,5889339.56,Agreed,NA,10-Nov-2025
CALL1100,Acadia,CSA_CP1100,InitialMargin,CallReceived,20638307.0,Agreed,NA,07-Nov-2025
CALL1101,Acadia,CSA_CP1101,VariationMargin,CallMade,15217580.34,Agreed,NA,21-Nov-2025
CALL1102,Acadia,CSA_CP1102,VariationMargin,CallMade,31927337.77,Agreed,NA,27-Nov-2025
CALL1103,Acadia,CSA_CP1103,InitialMargin,CallMade,4587176.36,Agreed,NA,09-Aug-2023
CALL1104,Manual,CSA_CP1104,VariationMargin,CallMade,8277223.79,Agreed,NA,19-Nov-2025
CALL1105,Acadia,CSA_CP1105,InitialMargin,CallMade,33597694.8,Pending,NA,19-Nov-2025
CALL1106,Acadia,CSA_CP1106,NetCashMargin,CallMade,10510974.77,Disputed,Valuation difference,17-Nov-2023
CALL1107,Manual,CSA_CP1107,InitialMargin,CallReceived,6558645.97,Agreed,NA,27-Nov-2025
CALL1108,Acadia,CSA_CP1108,VariationMargin,CallReceived,13135978.01,Agreed,NA,04-Nov-2025
CALL1109,Acadia,CSA_CP1109,VariationMargin,CallReceived,26430449.88,Challenged,Timing differnce,05-May-2025
CALL1110,Manual,CSA_CP1110,InitialMargin,CallMade,22917955.53,Agreed,NA,01-Dec-2025
CALL1111,Acadia,CSA_CP1111,InitialMargin,CallMade,2348469.65,Agreed,NA,18-Nov-2025
CALL1112,Acadia,CSA_CP1112,VariationMargin,CallMade,538575.75,Agreed,NA,03-Nov-2025
CALL1113,Acadia,CSA_CP1113,InitialMargin,CallReceived,2788839.16,Agreed,NA,12-Nov-2025
CALL1114,Acadia,CSA_CP1114,VariationMargin,CallMade,3755797.51,Agreed,NA,04-Nov-2025
CALL1115,Acadia,CSA_CP1115,VariationMargin,CallReceived,3151168.72,Agreed,NA,01-Dec-2023
CALL1116,Acadia,CSA_CP1116,VariationMargin,CallReceived,10263687.13,Agreed,NA,21-Nov-2025
CALL1117,Acadia,CSA_CP1117,InitialMargin,CallMade,1138276.14,Disputed,Timing differnce,29-Jul-2025
CALL1118,Acadia,CSA_CP1118,InitialMargin,CallReceived,12339217.31,Agreed,NA,01-Dec-2025
CALL1119,Acadia,CSA_CP1119,VariationMargin,CallMade,21765603.56,Agreed,NA,21-Nov-2025
CALL1120,Acadia,CSA_CP1120,VariationMargin,CallReceived,1322443.91,Agreed,NA,28-Nov-2025
CALL1121,Manual,CSA_CP1121,InitialMargin,CallReceived,15446882.87,Agreed,NA,20-Nov-2025
CALL1122,Acadia,CSA_CP1122,VariationMargin,CallMade,17498252.66,Challenged,CSA difference,19-Nov-2025
