Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Buy_sell,Trade_quantity,Trade_currency,Price,Gross_amount,Gross_amount_USD,Net_amount,Fees_commission,Execution_venue,Order_type,Trade_status,Settlement_status,Settlement_type,Trade_capture_stp,Settlement_stp,Legal_entity,Portfolio_strategy
EQT1524,Bacardi,22-Feb-2024,22-Feb-2024,22-Feb-2024,Y,24-Feb-2024,CUST001524,Owen Seth Finance Company,Broker,Christopher Roberts Pub Ltd Company,FixedIncome-NY,Equity,Cash Equity,Sell,73458,USD,436.3,32049984.94,32049984.94,32049984.94,160249.92,MTF,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT1525,Bacardi,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Nov-2025,CUST001525,Rushil Subramaniam Banking Ltd,OTC,Harry Bailey Brokers Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,660388,USD,144.07,95139252.59,95139252.59,95139252.59,951392.53,OTC,Limit,New,N,Physical,Y,Y,BKUS,Active
EQT1526,Bloomberg,26-Nov-2025,26-Nov-2025,26-Nov-2025,Y,28-Nov-2025,CUST001526,Qadim Kapoor Pub Ltd Company,OTC,Michael Bruce Pvt Ltd Company,Credit-HK,Equity,Cash Equity,Buy,232370,EUR,372.39,86531803.8,95184984.18,86531803.8,865318.04,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT1527,Kondorplus,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2025,CUST001527,Harrison Gala Pvt Ltd Company,OTC,Patrick Potts Mutual Fund,Forex-HK,Equity,Cash Equity,Buy,177222,USD,405.3,71828315.14,71828315.14,71828315.14,359141.58,OTC,Stop,New,N,Physical,Y,Y,BKUS,Passive
EQT1528,Bloomberg,25-Jul-2025,25-Jul-2025,25-Jul-2025,Y,27-Jul-2025,CUST001528,Ansh Vohra Finance Company,CCP,Hitesh Sahota Pvt Ltd Company,Credit-NY,Equity,Cash Equity,Buy,200279,USD,303.76,60837800.34,60837800.34,60837800.34,304189.0,Exchange,Stop,Amended,Y,Physical,Y,Y,BKUS,Passive
EQT1529,Bacardi,12-Jul-2024,12-Jul-2024,12-Jul-2024,Y,14-Jul-2024,CUST001529,Pahal Bhavsar Finance Company,Broker,Gagan Lall Mutual Fund,FixedIncome-LON,Equity,Cash Equity,Buy,38966,USD,346.16,13488725.46,13488725.46,13488725.46,134887.25,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1530,Bloomberg,13-Jan-2023,13-Jan-2023,13-Jan-2023,Y,15-Jan-2023,CUST001530,Adrian Walker Finance Company,OTC,Elizabeth Jennings Brokers Ltd,Equity-LON,Equity,Cash Equity,Buy,98928,USD,368.79,36483751.62,36483751.62,36483751.62,364837.52,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1531,Bacardi,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Dec-2025,CUST001531,Zachary Brooks Pvt Ltd Company,CCP,Austin Tyler Brokers Ltd,Forex-HK,Equity,Cash Equity,Sell,219678,USD,301.28,66184092.16,66184092.16,66184092.16,330920.46,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT1532,Kondorplus,08-Mar-2024,08-Mar-2024,08-Mar-2024,Y,10-Mar-2024,CUST001532,Crystal Hernandez Finance Company,CCP,Mahika Apte Finance Company,Equity-NY,Equity,Cash Equity,Sell,159826,EUR,460.13,73540625.8,80894688.38,73540625.8,367703.13,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT1533,Bloomberg,27-Oct-2023,27-Oct-2023,27-Oct-2023,Y,29-Oct-2023,CUST001533,Amaira Wali Mutual Fund,CCP,Spencer Taylor Finance Company,Credit-LON,Equity,Cash Equity,Sell,253843,EUR,243.86,61901210.07,68091331.08,61901210.07,309506.05,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Active
EQT1534,Bacardi,15-Aug-2024,15-Aug-2024,15-Aug-2024,Y,17-Aug-2024,CUST001534,Joyce Jones Pub Ltd Company,Broker,Brett Hughes Banking Ltd,Equity-HK,Equity,Cash Equity,Sell,5928928,ZAR,226.43,1342486638.64,75179251.76,1342486638.64,6712433.19,MTF,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1535,Bloomberg,25-Jul-2023,25-Jul-2023,25-Jul-2023,Y,27-Jul-2023,CUST001535,Cameron Hicks Pvt Ltd Company,CCP,Andrea Palmer Pub Ltd Company,Credit-HK,Equity,Cash Equity,Sell,219754,USD,380.56,83630454.81,83630454.81,83630454.81,418152.27,MTF,Limit,Amended,Y,Physical,Y,Y,BKUS,Diversify
EQT1536,Bloomberg,15-Nov-2024,15-Nov-2024,15-Nov-2024,Y,17-Nov-2024,CUST001536,Heidi Perez Pvt Ltd Company,CCP,Anthony Reynolds Finance Company,Equity-LON,Equity,Cash Equity,Sell,392696,USD,176.29,69228291.89,69228291.89,69228291.89,692282.92,MTF,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT1537,Bloomberg,29-Jun-2023,29-Jun-2023,29-Jun-2023,Y,01-Jul-2023,CUST001537,Kashvi Raman Non-Banking Fin Co,CCP,Leon Lee Finance Company,Credit-HK,Equity,Cash Equity,Sell,71669,USD,384.72,27572666.16,27572666.16,27572666.16,275726.66,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1538,Bloomberg,18-Jan-2024,18-Jan-2024,18-Jan-2024,Y,20-Jan-2024,CUST001538,Dr Brandon Carr Brokers Ltd,CCP,Daisy Boyd Mutual Fund,Forex-NY,Equity,Cash Equity,Sell,47641,GBP,385.93,18386219.93,22982774.91,18386219.93,91931.1,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT1539,Bloomberg,11-Aug-2023,11-Aug-2023,11-Aug-2023,Y,13-Aug-2023,CUST001539,Lynne Collins Mutual Fund,Broker,Madhav Baral Non-Banking Fin Co,Forex-HK,Equity,Cash Equity,Buy,700923,USD,99.12,69474421.06,69474421.06,69474421.06,694744.21,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1540,Kondorplus,12-Feb-2025,12-Feb-2025,12-Feb-2025,Y,14-Feb-2025,CUST001540,Chavvi Wason Brokers Ltd,CCP,Ben Bell Mutual Fund,Credit-HK,Equity,Cash Equity,Sell,134177,USD,320.04,42941795.7,42941795.7,42941795.7,214708.98,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT1541,Bacardi,28-Nov-2025,28-Nov-2025,28-Nov-2025,N,30-Nov-2025,CUST001541,Laksh Singh Finance Company,Broker,Gavin Suri Banking Ltd,FixedIncome-NY,Equity,Cash Equity,Sell,2451387,CAD,52.54,128790012.48,94016709.11,128790012.48,643950.06,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT1542,Bacardi,24-Apr-2023,24-Apr-2023,24-Apr-2023,Y,26-Apr-2023,CUST001542,Derrick Nelson Finance Company,CCP,Jose Edwards Pub Ltd Company,Forex-HK,Equity,Cash Equity,Sell,85549,USD,415.68,35561317.49,35561317.49,35561317.49,177806.59,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT1543,Bacardi,27-Jan-2023,27-Jan-2023,27-Jan-2023,Y,29-Jan-2023,CUST001543,Eric Petersen Brokers Ltd,OTC,Jennifer Baker Mutual Fund,FixedIncome-HK,Equity,Cash Equity,Sell,358344,AUD,263.78,94525380.77,61441497.5,94525380.77,945253.81,OTC,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT1544,Kondorplus,30-Jun-2023,30-Jun-2023,30-Jun-2023,Y,02-Jul-2023,CUST001544,Chakrika Gupta Banking Ltd,OTC,Heather Daniels Banking Ltd,Credit-HK,Equity,Cash Equity,Buy,38911,USD,244.89,9529049.25,9529049.25,9529049.25,95290.49,OTC,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1545,Bloomberg,12-Mar-2024,12-Mar-2024,12-Mar-2024,Y,14-Mar-2024,CUST001545,Carrie Hardy Finance Company,CCP,Margaret Harris Finance Company,Equity-NY,Equity,Cash Equity,Sell,497252,SGD,182.06,90527707.15,70611611.58,90527707.15,905277.07,Exchange,Stop,Amended,Y,Physical,Y,Y,BKUS,Diversify
EQT1546,Bacardi,14-Jun-2023,14-Jun-2023,14-Jun-2023,Y,16-Jun-2023,CUST001546,Kathleen Sanchez Mutual Fund,CCP,Anika Sharaf Banking Ltd,FixedIncome-HK,Equity,Cash Equity,Sell,658063,USD,147.63,97147622.49,97147622.49,97147622.49,971476.22,MTF,Stop,New,N,Physical,Y,Y,BKUS,Active
EQT1547,Kondorplus,25-Apr-2024,25-Apr-2024,25-Apr-2024,Y,27-Apr-2024,CUST001547,Zayyan Dash Pvt Ltd Company,OTC,Maya Aggarwal Mutual Fund,Forex-LON,Equity,Cash Equity,Buy,931393,USD,32.59,30357558.74,30357558.74,30357558.74,303575.59,OTC,Stop,Amended,Y,Physical,Y,Y,BKUS,Rebalance
EQT1548,Bloomberg,20-Feb-2023,20-Feb-2023,20-Feb-2023,Y,22-Feb-2023,CUST001548,Jon Donovan Pub Ltd Company,Broker,Iain Perry Banking Ltd,Credit-LON,Equity,Cash Equity,Sell,46450,CAD,177.28,8234698.71,6011330.06,8234698.71,82346.99,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT1549,Bloomberg,25-Jul-2025,25-Jul-2025,25-Jul-2025,Y,27-Jul-2025,CUST001549,Prisha Suri Banking Ltd,OTC,Alexander Jones Pub Ltd Company,Equity-LON,Equity,Cash Equity,Buy,622701,SGD,178.64,111240433.59,86767538.2,111240433.59,1112404.34,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1550,Bacardi,14-Aug-2023,14-Aug-2023,14-Aug-2023,Y,16-Aug-2023,CUST001550,Chatura Barman Pub Ltd Company,OTC,Destiny Dunn Brokers Ltd,Equity-HK,Equity,Cash Equity,Sell,192183,USD,167.79,32245713.53,32245713.53,32245713.53,161228.57,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1551,Kondorplus,11-Jun-2025,11-Jun-2025,11-Jun-2025,Y,13-Jun-2025,CUST001551,Phillip Martin Mutual Fund,OTC,Lacey Smith Banking Ltd,Forex-HK,Equity,Cash Equity,Buy,213060,USD,229.56,48909342.9,48909342.9,48909342.9,489093.43,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT1552,Bacardi,17-Mar-2025,17-Mar-2025,17-Mar-2025,Y,19-Mar-2025,CUST001552,Luke Duncan Pvt Ltd Company,Broker,Irya Khalsa Finance Company,FixedIncome-LON,Equity,Cash Equity,Sell,1409437,USD,51.23,72202653.31,72202653.31,72202653.31,722026.53,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1553,Kondorplus,09-Jan-2024,09-Jan-2024,09-Jan-2024,Y,11-Jan-2024,CUST001553,Mr Graham Nelson Pub Ltd Company,CCP,Samar Badal Pvt Ltd Company,Credit-NY,Equity,Cash Equity,Sell,89898,EUR,424.96,38202787.28,42023066.01,38202787.28,382027.87,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1554,Bacardi,13-Feb-2025,13-Feb-2025,13-Feb-2025,Y,15-Feb-2025,CUST001554,Debra Tucker Finance Company,OTC,Catherine Brady Brokers Ltd,FixedIncome-HK,Equity,Cash Equity,Buy,1924403,CNY,364.7,701830246.79,98256234.55,701830246.79,3509151.23,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT1555,Bloomberg,15-Oct-2024,15-Oct-2024,15-Oct-2024,Y,17-Oct-2024,CUST001555,Stephanie Lowery Brokers Ltd,CCP,Hredhaan Aggarwal Finance Company,Forex-NY,Equity,Cash Equity,Sell,480760,EUR,115.57,55563594.65,61119954.11,55563594.65,277817.97,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1556,Bacardi,27-Nov-2025,27-Nov-2025,27-Nov-2025,N,29-Nov-2025,CUST001556,Sanaya Kala Pvt Ltd Company,Broker,Ryan Ortiz Mutual Fund,FixedIncome-NY,Equity,Cash Equity,Sell,665866,USD,113.23,75394044.68,75394044.68,75394044.68,376970.22,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT1557,Bloomberg,10-Jun-2025,10-Jun-2025,10-Jun-2025,Y,12-Jun-2025,CUST001557,Lajita Bajaj Pub Ltd Company,OTC,Samesh Swamy Banking Ltd,Credit-LON,Equity,Cash Equity,Buy,306918,USD,272.08,83507500.59,83507500.59,83507500.59,835075.01,OTC,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1558,Bacardi,29-Jan-2025,29-Jan-2025,29-Jan-2025,Y,31-Jan-2025,CUST001558,Xalak Tripathi Pvt Ltd Company,CCP,Gordon Bull Mutual Fund,Forex-LON,Equity,Cash Equity,Sell,176253,USD,494.54,87164909.25,87164909.25,87164909.25,435824.55,Exchange,Stop,Amended,Y,Physical,Y,Y,BKUS,Passive
EQT1559,Kondorplus,13-Jan-2025,13-Jan-2025,13-Jan-2025,Y,15-Jan-2025,CUST001559,Melissa Gray Non-Banking Fin Co,CCP,Christine Edwards Pvt Ltd Company,FixedIncome-HK,Equity,Cash Equity,Sell,156082,USD,395.91,61794749.45,61794749.45,61794749.45,617947.49,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1560,Bacardi,06-Feb-2024,06-Feb-2024,06-Feb-2024,Y,08-Feb-2024,CUST001560,Kyle Harrison Pvt Ltd Company,CCP,Amelia Hudson Mutual Fund,Forex-LON,Equity,Cash Equity,Sell,14451,USD,224.17,3239720.01,3239720.01,3239720.01,16198.6,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT1561,Kondorplus,15-Feb-2024,15-Feb-2024,15-Feb-2024,Y,17-Feb-2024,CUST001561,Mark McCarthy-Ward Finance Company,Broker,Mrs Grace Williams Pub Ltd Company,Forex-NY,Equity,Cash Equity,Sell,217041,USD,458.21,99449605.99,99449605.99,99449605.99,497248.03,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1562,Bacardi,25-Jan-2023,25-Jan-2023,25-Jan-2023,Y,27-Jan-2023,CUST001562,Ms Wendy Owen Finance Company,Broker,Karen Jackson DVM Pub Ltd Company,Equity-LON,Equity,Cash Equity,Sell,191771,DKK,484.09,92834066.62,13925109.99,92834066.62,928340.67,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT1563,Bloomberg,24-Mar-2025,24-Mar-2025,24-Mar-2025,Y,26-Mar-2025,CUST001563,Veronica Diaz Mutual Fund,Broker,Ann Moon Banking Ltd,Credit-NY,Equity,Cash Equity,Buy,3891464,CNY,147.98,575857853.95,80620099.55,575857853.95,2879289.27,MTF,Stop,New,Y,Physical,Y,N,BKUS,Passive
EQT1564,Kondorplus,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Dec-2025,CUST001564,Marian Begum Finance Company,CCP,Manthan Memon Brokers Ltd,FixedIncome-HK,Equity,Cash Equity,Buy,60636,USD,221.02,13401797.67,13401797.67,13401797.67,134017.98,Exchange,Stop,New,Y,Physical,N,Y,BKUS,Diversify
EQT1565,Bloomberg,28-Aug-2025,28-Aug-2025,28-Aug-2025,Y,30-Aug-2025,CUST001565,Charlotte Ortiz Non-Banking Fin Co,CCP,Austin Wiggins Mutual Fund,Equity-LON,Equity,Cash Equity,Sell,80214,USD,392.3,31468549.16,31468549.16,31468549.16,314685.49,MTF,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT1566,Bloomberg,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,29-Nov-2025,CUST001566,Sharon Figueroa Mutual Fund,OTC,Upma Sampath Banking Ltd,Credit-NY,Equity,Cash Equity,Sell,413776,USD,206.17,85306250.4,85306250.4,85306250.4,853062.5,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1567,Bloomberg,21-Feb-2023,21-Feb-2023,21-Feb-2023,Y,23-Feb-2023,CUST001567,Sylvia Edwards Non-Banking Fin Co,Broker,Brian Roth Pub Ltd Company,Credit-LON,Equity,Cash Equity,Sell,123336,USD,372.77,45976511.14,45976511.14,45976511.14,459765.11,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Passive
EQT1568,Bloomberg,06-Jun-2024,06-Jun-2024,06-Jun-2024,Y,08-Jun-2024,CUST001568,Jeffrey Wood Banking Ltd,Broker,Timothy Sanchez Mutual Fund,FixedIncome-LON,Equity,Cash Equity,Buy,126138,EUR,391.05,49326089.04,54258697.95,49326089.04,493260.89,Exchange,Limit,New,Y,Physical,N,Y,BKUS,Passive
EQT1569,Kondorplus,23-May-2023,23-May-2023,23-May-2023,Y,25-May-2023,CUST001569,Xiti Thaman Pub Ltd Company,CCP,Meera Deshmukh Mutual Fund,FixedIncome-LON,Equity,Cash Equity,Buy,52627,USD,183.98,9682545.11,9682545.11,9682545.11,96825.45,Exchange,Limit,New,Y,Physical,Y,N,BKUS,Diversify
EQT1570,Bloomberg,15-Mar-2023,15-Mar-2023,15-Mar-2023,Y,17-Mar-2023,CUST001570,Dana Lynch Pub Ltd Company,CCP,Richard Ford Brokers Ltd,FixedIncome-NY,Equity,Cash Equity,Sell,1109119,USD,87.19,96698909.83,96698909.83,96698909.83,483494.55,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1571,Bacardi,24-Jan-2023,24-Jan-2023,24-Jan-2023,Y,26-Jan-2023,CUST001571,Carla Obrien Finance Company,OTC,William Taylor Pvt Ltd Company,Credit-NY,Equity,Cash Equity,Buy,1240610,VEF,364.37,452038135.12,36163050.81,452038135.12,2260190.68,OTC,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT1572,Bacardi,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST001572,Netra Vohra Banking Ltd,OTC,Matthew Stone Pvt Ltd Company,Equity-HK,Equity,Cash Equity,Sell,265954,USD,360.09,95768094.84,95768094.84,95768094.84,957680.95,OTC,Limit,New,N,Physical,Y,Y,BKUS,Rebalance
EQT1573,Kondorplus,28-Oct-2025,28-Oct-2025,28-Oct-2025,Y,30-Oct-2025,CUST001573,Ojas Thakur Banking Ltd,Broker,Dr Philip Nelson Finance Company,FixedIncome-NY,Equity,Cash Equity,Buy,2581,USD,356.71,920893.76,920893.76,920893.76,9208.94,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT1574,Bloomberg,07-Apr-2023,07-Apr-2023,07-Apr-2023,Y,09-Apr-2023,CUST001574,Jack Sachar Finance Company,Broker,Elijah Johnson Pvt Ltd Company,Forex-HK,Equity,Cash Equity,Buy,666851,USD,111.28,74207291.01,74207291.01,74207291.01,742072.91,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Passive
EQT1575,Bloomberg,08-Jan-2025,08-Jan-2025,08-Jan-2025,Y,10-Jan-2025,CUST001575,Marion Russell Banking Ltd,Broker,Joanna Garza Pub Ltd Company,Equity-NY,Equity,Cash Equity,Sell,200992,USD,213.86,42983822.68,42983822.68,42983822.68,429838.23,MTF,Market,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1576,Kondorplus,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST001576,Alan Perez Finance Company,OTC,John Owens Brokers Ltd,Credit-HK,Equity,Cash Equity,Sell,202822,USD,149.08,30237127.06,30237127.06,30237127.06,302371.27,OTC,Stop,Amended,Y,Physical,Y,Y,BKUS,Passive
EQT1577,Bacardi,16-Aug-2024,16-Aug-2024,16-Aug-2024,Y,18-Aug-2024,CUST001577,Anthony Gould Finance Company,CCP,Tammy Phillips Finance Company,FixedIncome-LON,Equity,Cash Equity,Sell,577361,USD,86.05,49683119.77,49683119.77,49683119.77,248415.6,MTF,Limit,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1578,Kondorplus,17-Nov-2025,17-Nov-2025,17-Nov-2025,N,19-Nov-2025,CUST001578,Jessica George Banking Ltd,CCP,Jose Woods Finance Company,Forex-HK,Equity,Cash Equity,Buy,1642130,USD,33.6,55181746.74,55181746.74,55181746.74,275908.73,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1579,Bloomberg,21-Jun-2024,21-Jun-2024,21-Jun-2024,Y,23-Jun-2024,CUST001579,Miss Alison Kemp Brokers Ltd,Broker,Alexandra Garcia Pub Ltd Company,Forex-LON,Equity,Cash Equity,Sell,267951,USD,210.63,56439334.06,56439334.06,56439334.06,282196.67,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1580,Kondorplus,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST001580,Lydia Watson Banking Ltd,CCP,Geoffrey Austin Pvt Ltd Company,Forex-NY,Equity,Cash Equity,Buy,87678,CAD,457.28,40093180.26,29268021.59,40093180.26,400931.8,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1581,Bloomberg,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2025,CUST001581,Mr Gerald Reed Pvt Ltd Company,CCP,Mrs Charlene Marsh Finance Company,Forex-NY,Equity,Cash Equity,Sell,167883,USD,272.96,45824964.5,45824964.5,45824964.5,458249.65,MTF,Market,Amended,Y,Physical,Y,Y,BKUS,Active
EQT1582,Kondorplus,19-Dec-2024,19-Dec-2024,19-Dec-2024,Y,21-Dec-2024,CUST001582,Tasha Gray Banking Ltd,Broker,Gerald Elliott Banking Ltd,FixedIncome-NY,Equity,Cash Equity,Buy,9871,GBP,488.68,4823830.24,6029787.8,4823830.24,48238.3,MTF,Stop,Cancelled,Y,Physical,Y,Y,BKUS,Diversify
EQT1583,Kondorplus,21-Oct-2025,21-Oct-2025,21-Oct-2025,Y,23-Oct-2025,CUST001583,Girik Rajagopalan Pub Ltd Company,CCP,Daniel Williams Pub Ltd Company,Forex-LON,Equity,Cash Equity,Buy,23697,GBP,248.68,5893115.06,7366393.83,5893115.06,58931.15,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT1584,Bloomberg,03-Jan-2024,03-Jan-2024,03-Jan-2024,Y,05-Jan-2024,CUST001584,Omisha Doshi Non-Banking Fin Co,OTC,Keith Mooney Non-Banking Fin Co,FixedIncome-NY,Equity,Cash Equity,Buy,841837,USD,36.71,30900047.65,30900047.65,30900047.65,309000.48,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Active
EQT1585,Bloomberg,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST001585,Andrew Acosta Pub Ltd Company,Broker,Theodore Sidhu Brokers Ltd,FixedIncome-LON,Equity,Cash Equity,Buy,150864,USD,450.71,67996533.6,67996533.6,67996533.6,339982.67,Exchange,Stop,New,N,Physical,Y,Y,BKUS,Diversify
EQT1586,Bloomberg,08-Oct-2025,08-Oct-2025,08-Oct-2025,Y,10-Oct-2025,CUST001586,Fariq Sharaf Finance Company,Broker,Grace Luna Brokers Ltd,Forex-LON,Equity,Cash Equity,Sell,211593,USD,432.83,91583080.7,91583080.7,91583080.7,915830.81,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1587,Bacardi,07-Aug-2023,07-Aug-2023,07-Aug-2023,Y,09-Aug-2023,CUST001587,Ricky French Brokers Ltd,Broker,Eta Vyas Finance Company,FixedIncome-HK,Equity,Cash Equity,Sell,123062,USD,495.55,60984054.03,60984054.03,60984054.03,304920.27,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Passive
EQT1588,Kondorplus,20-Nov-2025,20-Nov-2025,20-Nov-2025,N,22-Nov-2025,CUST001588,Upkaar Bains Banking Ltd,CCP,Dr Abigail Mills Non-Banking Fin Co,FixedIncome-LON,Equity,Cash Equity,Sell,162445,USD,466.9,75846142.57,75846142.57,75846142.57,379230.71,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1589,Bacardi,17-Apr-2024,17-Apr-2024,17-Apr-2024,Y,19-Apr-2024,CUST001589,Charan Mital Brokers Ltd,Broker,Hredhaan Divan Pvt Ltd Company,FixedIncome-NY,Equity,Cash Equity,Buy,28041,USD,251.42,7050217.17,7050217.17,7050217.17,35251.09,Exchange,Stop,New,Y,Physical,N,Y,BKUS,Active
EQT1590,Kondorplus,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,30-Nov-2025,CUST001590,Tyler Marshall Non-Banking Fin Co,Broker,Carol Harrison Banking Ltd,Equity-LON,Equity,Cash Equity,Buy,214448,USD,87.32,18724836.46,18724836.46,18724836.46,187248.36,MTF,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1591,Bacardi,09-Jan-2024,09-Jan-2024,09-Jan-2024,Y,11-Jan-2024,CUST001591,Elizabeth Sanchez Pvt Ltd Company,CCP,Tiffany Bates Banking Ltd,Credit-NY,Equity,Cash Equity,Buy,168900,USD,424.47,71693050.02,71693050.02,71693050.02,716930.5,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1592,Kondorplus,29-Jan-2024,29-Jan-2024,29-Jan-2024,Y,31-Jan-2024,CUST001592,Jeffrey Perry Finance Company,CCP,Gauri Prabhakar Banking Ltd,Credit-NY,Equity,Cash Equity,Sell,1365792,EUR,61.45,83932761.03,92326037.13,83932761.03,839327.61,Exchange,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1593,Kondorplus,13-Jul-2023,13-Jul-2023,13-Jul-2023,Y,15-Jul-2023,CUST001593,Vyanjana Randhawa Pvt Ltd Company,Broker,Kenneth Stevenson Brokers Ltd,Credit-NY,Equity,Cash Equity,Buy,43786996,JPY,319.48,13989102487.78,95125896.92,13989102487.78,69945512.44,Exchange,Stop,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1594,Kondorplus,12-Feb-2024,12-Feb-2024,12-Feb-2024,Y,14-Feb-2024,CUST001594,Judith Walsh Non-Banking Fin Co,OTC,Dr Patricia Spencer Mutual Fund,Forex-LON,Equity,Cash Equity,Buy,115909,CAD,127.96,14831744.38,10827173.4,14831744.38,148317.44,OTC,Limit,New,Y,Physical,Y,Y,BKUS,Diversify
EQT1595,Bacardi,09-May-2025,09-May-2025,09-May-2025,Y,11-May-2025,CUST001595,Katherine Davis Mutual Fund,CCP,Mr Richard Metcalfe Non-Banking Fin Co,Forex-NY,Equity,Cash Equity,Buy,348,GBP,402.34,140228.97,175286.21,140228.97,1402.29,Exchange,Market,New,Y,Physical,Y,Y,BKUS,Active
EQT1596,Bacardi,14-Mar-2024,14-Mar-2024,14-Mar-2024,Y,16-Mar-2024,CUST001596,Mrs. Melissa Serrano Mutual Fund,OTC,Mrs Nicola O'Brien Mutual Fund,Equity-NY,Equity,Cash Equity,Buy,8476573,DKK,52.19,442371442.42,66355716.36,442371442.42,4423714.42,OTC,Stop,New,Y,Physical,Y,Y,BKUS,Rebalance
EQT1597,Bacardi,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Dec-2025,CUST001597,Balveer Acharya Mutual Fund,CCP,Mr Graham Bartlett Finance Company,Credit-HK,Equity,Cash Equity,Buy,87558,USD,387.67,33943988.65,33943988.65,33943988.65,169719.94,Exchange,Limit,New,N,Physical,Y,Y,BKUS,Diversify
