Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Settlement_date,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Settlement_type,Buy_sell,Execution_venue,Trade_status,Trade_capture_stp,Settlement_status,Legal_entity,Portfolio_strategy,Index_name,Index_cur_level,Contract_size,Number_of_contracts,Contract_amount,Option_type,Strike_price,Premium,Expiry_date,Style,Initial Margin,Settlement_stp,Fees_commission,Stock_name,Stock_cur_price,Contract_code,Index_fut_level,Maturity_date_fut,Stock_fut_price,Notional,Floating_cur_int_rate,Near_leg_date,Far_leg_date,Floating_fut_int_rate,Swap_points
EQD0780,Bacardi,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Feb-2026,CUST000780,Peter Sheth Non-Banking Fin Co,Broker,Leon Ford Brokers Ltd,Equity-LON,Derivatives,IndFutures,Physical,Buy,MTF,New,Y,N,BKUS,Rebalance,Cboe Volatility Index (VIX) ,16.6,150.0,133.0,331170.0,,,,,,15691.67,Y,3311.7,,,INDF0780,16.706198423134207,11-Feb-2026,,,,,,,
EQD0781,Bacardi,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Dec-2026,CUST000781,Angela English Finance Company,OTC,Justin Young Non-Banking Fin Co,Credit-NY,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Passive,S&P MidCap 400,3500.0,250.0,238.0,208250000.0,Put,3540.5778,3852334.63,01-Dec-2026,American,6344851.63,Y,1041250.0,,,,,,,,,,,,
EQD0782,Sophis,20-Mar-2023,20-Mar-2023,20-Mar-2023,Y,22-Mar-2025,CUST000782,Vansha Bhat Pvt Ltd Company,OTC,Kevin James-Wood Brokers Ltd,Equity-HK,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,Y,BKUS,Active,S&P 500 ,6815.0,100.0,288.0,196272000.0,Call,7062.2415,3891934.18,20-Mar-2025,American,6981116.89,Y,1962720.0,,,,,,,,,,,,
EQD0783,FusionCap,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Mar-2026,CUST000783,Kevin Ward Brokers Ltd,Broker,Victoria Alvarez Brokers Ltd,Credit-LON,Derivatives,IndOptions,Cash,Buy,MTF,New,N,N,BKUS,Rebalance,S&P MidCap 400,3500.0,100.0,185.0,64750000.0,Put,3213.4643,2124150.06,04-Mar-2026,European,1561707.27,Y,323750.0,,,,,,,,,,,,
EQD0784,Sophis,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,03-Jun-2026,CUST000784,Roy Dennis Pvt Ltd Company,CCP,Benjamin Mcdowell Brokers Ltd,Forex-LON,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Rebalance,Russell 1000,6000.0,50.0,163.0,48900000.0,Call,5051.1448,2235848.85,01-Jun-2026,European,1179929.83,Y,489000.0,,,,,,,,,,,,
EQD0785,Summit,19-Nov-2025,19-Nov-2025,19-Nov-2025,N,21-May-2026,CUST000785,Dr Laura Fowler Non-Banking Fin Co,Broker,Bakhshi Suresh Finance Company,FixedIncome-LON,Derivatives,EqOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Active,,,100.0,140.0,2549400.0,Call,153.8574,95464.92,19-May-2026,American,53367.94,Y,12747.0,NVIDIA Corp (NVDA),182.1,,,,,,,,,,
EQD0786,FrontArena,04-Nov-2025,04-Nov-2025,04-Nov-2025,Y,06-Dec-2025,CUST000786,Kenneth Gordon Banking Ltd,OTC,John Dickson Non-Banking Fin Co,Equity-HK,Derivatives,EqOptions,Physical,Buy,OTC,New,Y,N,BKUS,Rebalance,,,100.0,207.0,1102482.0,Call,53.0595,40902.55,04-Dec-2025,European,47177.92,Y,5512.41,Bank of America Corporation (BAC),53.26,,,,,,,,,,
EQD0787,Summit,06-Mar-2023,06-Mar-2023,06-Mar-2023,Y,08-Apr-2023,CUST000787,Nitesh Chaudry Brokers Ltd,Broker,Paul Holmes-Young Brokers Ltd,Forex-HK,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,Y,BKUS,Rebalance,S&P Global 1200,8500.0,50.0,222.0,94350000.0,Put,9057.148,4015017.04,06-Apr-2023,American,2561961.15,N,471750.0,,,,,,,,,,,,
EQD0788,FrontArena,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Dec-2026,CUST000788,Jyoti Dayal Finance Company,CCP,Russell Price Finance Company,Forex-HK,Derivatives,IndOptions,Cash,Buy,Exchange,New,N,N,BKUS,Active,Russell 1000,6000.0,250.0,220.0,330000000.0,Call,6228.3432,7526533.48,02-Dec-2026,American,14213009.55,Y,1650000.0,,,,,,,,,,,,
EQD0789,FrontArena,04-Nov-2025,04-Nov-2025,04-Nov-2025,Y,06-Nov-2026,CUST000789,Miss Frances Collier Mutual Fund,Broker,Paul Andrews Mutual Fund,Equity-NY,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Active,S&P Global 1200,8500.0,150.0,274.0,349350000.0,Put,9940.5742,5415573.88,04-Nov-2026,American,8434031.67,Y,3493500.0,,,,,,,,,,,,
EQD0790,FrontArena,28-Oct-2025,28-Oct-2025,28-Oct-2025,Y,30-Nov-2025,CUST000790,Benjamin Raval Non-Banking Fin Co,OTC,David Dave Non-Banking Fin Co,Forex-HK,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,Y,BKUS,Diversify,S&P MidCap 400,3500.0,200.0,204.0,142800000.0,Put,4031.7275,5123876.65,28-Nov-2025,American,6672252.97,Y,1428000.0,,,,,,,,,,,,
EQD0791,Summit,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-Nov-2026,CUST000791,Zayan Chauhan Pvt Ltd Company,OTC,Shelby Bailey Pvt Ltd Company,Equity-HK,Derivatives,IndFutures,Physical,Buy,OTC,New,Y,N,BKUS,Rebalance,Russell 1000,6000.0,100.0,233.0,139800000.0,,,,,,6922451.31,Y,1398000.0,,,INDF0791,6691.151211454086,03-Nov-2026,,,,,,,
EQD0792,Sophis,19-May-2025,19-May-2025,19-May-2025,Y,21-Aug-2025,CUST000792,Rachel Farrell Pub Ltd Company,CCP,Girik Tata Mutual Fund,FixedIncome-LON,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,Y,BKUS,Passive,Dow Jones Transportation Average ,22500.0,250.0,116.0,652500000.0,Call,24877.2822,12057367.08,19-Aug-2025,European,28257470.91,Y,6525000.0,,,,,,,,,,,,
EQD0793,Summit,10-Oct-2025,10-Oct-2025,10-Oct-2025,Y,12-Oct-2027,CUST000793,Bianca Mendoza Finance Company,OTC,Mary Clarke Finance Company,Equity-HK,Derivatives,IndFutures,Cash,Buy,OTC,New,Y,N,BKUS,Rebalance,Nasdaq-100 ,25556.0,150.0,216.0,828014400.0,,,,,,28816528.25,Y,4140072.0,,,INDF0793,26359.65943716408,10-Oct-2027,,,,,,,
EQD0794,Bacardi,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,07-Dec-2025,CUST000794,Nathan Vasa Mutual Fund,OTC,Banjeet Tata Non-Banking Fin Co,Equity-HK,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Active,S&P SmallCap 600,1900.0,50.0,131.0,12445000.0,Put,2113.8628,297286.06,05-Dec-2025,European,468988.05,Y,124450.0,,,,,,,,,,,,
EQD0795,Sophis,22-Apr-2024,22-Apr-2024,22-Apr-2024,Y,24-Jul-2024,CUST000795,Deepa Choudhary Non-Banking Fin Co,OTC,Marc Rice Non-Banking Fin Co,Equity-LON,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Active,Russell 3000 ,7500.0,200.0,156.0,234000000.0,Put,7571.2563,5966969.67,22-Jul-2024,American,5444762.92,Y,2340000.0,,,,,,,,,,,,
EQD0796,Sophis,03-Mar-2025,03-Mar-2025,03-Mar-2025,Y,05-Mar-2028,CUST000796,Mark Bennett Brokers Ltd,CCP,Eric Buchanan Finance Company,Equity-LON,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Rebalance,Dow Jones Industrial Average (DJIA) ,46000.0,250.0,220.0,2530000000.0,Call,50916.6289,122833613.13,03-Mar-2028,American,119581035.23,Y,12650000.0,,,,,,,,,,,,
EQD0797,FusionCap,17-Nov-2025,17-Nov-2025,17-Nov-2025,N,19-Feb-2026,CUST000797,Kenneth Evans Pub Ltd Company,Broker,Richard Hall Non-Banking Fin Co,FixedIncome-LON,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Active,FTSE All-World,662.0,200.0,299.0,39587600.0,Call,655.7237,971949.03,17-Feb-2026,European,1087742.97,Y,395876.0,,,,,,,,,,,,
EQD0798,Bacardi,06-Oct-2023,06-Oct-2023,06-Oct-2023,Y,08-Apr-2024,CUST000798,Eric Gomez Non-Banking Fin Co,OTC,Ucchal Sani Pub Ltd Company,Equity-LON,Derivatives,EqFutures,Cash,Sell,Exchange,New,Y,Y,BKUS,Passive,,,250.0,254.0,13778865.0,,,,,,285501.77,Y,68894.32,"Advanced Micro Devices, Inc. (AMD)",216.99,EQDF0798,,06-Apr-2024,235.97819986721586,,,,,,
EQD0799,FrontArena,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Nov-2026,CUST000799,Amber Romero Brokers Ltd,CCP,Monique Wilson Pub Ltd Company,FixedIncome-HK,Derivatives,EqFutures,Cash,Buy,MTF,New,Y,N,BKUS,Passive,,,200.0,135.0,6359580.0,,,,,,306434.83,Y,63595.8,Micron Technology Inc (MU),235.54,EQDF0799,,18-Nov-2026,202.31311528606415,,,,,,
EQD0800,FusionCap,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,07-Nov-2028,CUST000800,Aaron Grant Mutual Fund,OTC,Autumn Simpson Pvt Ltd Company,Forex-HK,Derivatives,IndFutures,Cash,Sell,OTC,New,Y,N,BKUS,Diversify,Nasdaq Composite,23414.0,50.0,175.0,204872500.0,,,,,,9043414.51,Y,1024362.5,,,INDF0800,23615.677858388914,05-Nov-2028,,,,,,,
EQD0801,Bacardi,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2027,CUST000801,Kenneth Mendoza Pub Ltd Company,Broker,Mr Marc Morley Brokers Ltd,Equity-NY,Derivatives,IndOptions,Cash,Buy,Exchange,New,N,N,BKUS,Passive,S&P MidCap 400,3500.0,50.0,257.0,44975000.0,Put,3186.956,996117.12,19-Nov-2027,American,1369444.52,Y,449750.0,,,,,,,,,,,,
EQD0802,FusionCap,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Dec-2025,CUST000802,Martyn Ellis Pub Ltd Company,Broker,Curtis Rivera Banking Ltd,Forex-LON,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,Russell 2000 ,3100.0,50.0,162.0,25110000.0,Put,3340.575,435285.95,12-Dec-2025,American,772772.0,Y,251100.0,,,,,,,,,,,,
EQD0803,Bacardi,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,15-May-2026,CUST000803,Vincent Morley Pvt Ltd Company,OTC,Scott Brown Pvt Ltd Company,Equity-NY,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Rebalance,S&P 500 ,6815.0,100.0,140.0,95410000.0,Call,8089.5081,1400282.89,13-May-2026,European,4602899.72,Y,954100.0,,,,,,,,,,,,
EQD0804,FusionCap,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Feb-2026,CUST000804,Christopher Valencia Pvt Ltd Company,Broker,Gregory Davidson Pub Ltd Company,FixedIncome-NY,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Diversify,S&P 100 ,3434.0,200.0,235.0,161398000.0,Call,4105.8497,2449419.26,18-Feb-2026,European,6100273.68,Y,1613980.0,,,,,,,,,,,,
EQD0805,Bacardi,06-Mar-2025,06-Mar-2025,06-Mar-2025,Y,08-Mar-2028,CUST000805,Rachita Subramaniam Non-Banking Fin Co,CCP,Frank Morris Pvt Ltd Company,Credit-NY,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Rebalance,Nasdaq-100 ,25556.0,10.0,123.0,31433880.0,Put,23307.0942,784676.85,06-Mar-2028,American,947665.88,Y,314338.8,,,,,,,,,,,,
EQD0806,FusionCap,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,06-Jun-2026,CUST000806,Dustin Lewis Banking Ltd,CCP,Ashley Wilson Banking Ltd,Credit-HK,Derivatives,IndOptions,Cash,Buy,OTC,New,Y,N,BKUS,Rebalance,S&P Global 1200,8500.0,200.0,271.0,460700000.0,Put,7777.0781,22815022.7,04-Jun-2026,American,13337684.11,Y,4607000.0,,,,,,,,,,,,
EQD0807,Bacardi,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-Nov-2026,CUST000807,Janya Morar Mutual Fund,OTC,Saanvi Tak Pub Ltd Company,Forex-NY,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Passive,MSCI World,20850.0,150.0,288.0,900720000.0,Put,19095.82,43110439.1,25-Nov-2026,American,34268926.02,Y,9007200.0,,,,,,,,,,,,
EQD0808,FusionCap,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,26-Feb-2026,CUST000808,Kathryn Perry Pub Ltd Company,OTC,Dr Ronald Walker Non-Banking Fin Co,FixedIncome-NY,Derivatives,IndOptions,Cash,Sell,MTF,Amended,Y,N,BKUS,Diversify,MSCI World,20850.0,50.0,107.0,111547500.0,Put,20765.6257,4268020.72,24-Feb-2026,American,4115426.96,Y,557737.5,,,,,,,,,,,,
EQD0809,Summit,25-Feb-2025,25-Feb-2025,25-Feb-2025,Y,27-Feb-2028,CUST000809,Angela Booth Pvt Ltd Company,CCP,Michael Mejia Pvt Ltd Company,Forex-HK,Derivatives,IndOptions,Cash,Sell,Exchange,New,N,N,BKUS,Active,S&P 1500,6500.0,150.0,115.0,112125000.0,Call,7252.664,3586936.53,25-Feb-2028,American,3216096.59,Y,560625.0,,,,,,,,,,,,
EQD0810,Bacardi,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Feb-2026,CUST000810,Aarna Dugar Mutual Fund,CCP,Sanya Tandon Brokers Ltd,Forex-LON,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,Russell 2000 ,3100.0,100.0,135.0,41850000.0,Put,2695.9526,984412.93,17-Feb-2026,American,1822855.36,Y,418500.0,,,,,,,,,,,,
EQD0811,FrontArena,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,27-May-2026,CUST000811,Miss Tracey Graham Banking Ltd,Broker,Brianna Reed Non-Banking Fin Co,FixedIncome-NY,Derivatives,IndOptions,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,S&P Global 1200,8500.0,200.0,261.0,443700000.0,Call,7982.152,9579747.72,25-May-2026,American,10633508.36,Y,2218500.0,,,,,,,,,,,,
EQD0812,FusionCap,05-Dec-2025,05-Dec-2025,05-Dec-2025,N,07-Dec-2028,CUST000812,Thomas Puri Brokers Ltd,OTC,Kabir Bhatia Banking Ltd,Forex-NY,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,N,BKUS,Passive,Cboe Volatility Index (VIX) ,16.6,150.0,280.0,697200.0,Call,17.2669,34586.61,05-Dec-2028,American,18974.13,Y,3486.0,,,,,,,,,,,,
EQD0813,FrontArena,14-Nov-2025,14-Nov-2025,14-Nov-2025,Y,16-Feb-2026,CUST000813,Jade Morton Finance Company,CCP,Rachel Baxter Banking Ltd,Credit-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,N,N,BKUS,Diversify,Nasdaq-100 ,25556.0,250.0,134.0,856126000.0,Put,22314.9241,32756241.39,14-Feb-2026,American,27371480.99,Y,4280630.0,,,,,,,,,,,,
EQD0814,FusionCap,03-Nov-2025,03-Nov-2025,03-Nov-2025,Y,05-May-2026,CUST000814,Naomi Charlton Finance Company,CCP,Abhimanyu Sethi Banking Ltd,Equity-LON,Derivatives,IndOptions,Cash,Sell,Exchange,Amended,Y,N,BKUS,Passive,S&P 100 ,3434.0,200.0,150.0,103020000.0,Put,3855.3728,1149031.63,03-May-2026,American,3295086.65,Y,515100.0,,,,,,,,,,,,
EQD0815,Summit,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,23-Dec-2025,CUST000815,Lucky Pant Pvt Ltd Company,CCP,Ojasvi Gopal Finance Company,Equity-NY,Derivatives,IndFutures,Physical,Buy,OTC,New,N,N,BKUS,Diversify,Wilshire 5000,75000.0,150.0,213.0,2396250000.0,,,,,,54071619.06,N,11981250.0,,,INDF0815,66334.57042043515,21-Dec-2025,,,,,,,
EQD0816,Sophis,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,15-Nov-2028,CUST000816,Mr Jonathan Lee Pvt Ltd Company,Broker,Bakhshi Chada Pub Ltd Company,Equity-NY,Derivatives,EqOptions,Physical,Sell,MTF,New,N,N,BKUS,Rebalance,,,250.0,242.0,10456215.0,Call,199.7139,431040.58,13-Nov-2028,American,284372.25,Y,104562.15,Palantir Technologies Inc (PLTR),172.83,,,,,,,,,,
EQD0817,Sophis,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Dec-2025,CUST000817,Amber Lee Mutual Fund,OTC,Michael Green Non-Banking Fin Co,Equity-NY,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Active,Russell 3000 ,7500.0,150.0,263.0,295875000.0,Put,7182.9702,6182734.23,12-Dec-2025,European,7245149.25,Y,1479375.0,,,,,,,,,,,,
EQD0818,Bacardi,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Dec-2025,CUST000818,Robert Krish Non-Banking Fin Co,OTC,Jason Johnson Pub Ltd Company,FixedIncome-NY,Derivatives,EqFutures,Cash,Buy,MTF,New,N,N,BKUS,Active,,,50.0,196.0,3680880.0000000005,,,,,,131244.75,Y,18404.4,Broadcom Inc (AVGO),375.6,EQDF0818,,10-Dec-2025,385.8767281190205,,,,,,
EQD0819,FrontArena,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-Nov-2027,CUST000819,Denise Reeves Finance Company,OTC,Kimberly Mays Banking Ltd,Forex-LON,Derivatives,IndOptions,Physical,Buy,MTF,New,Y,N,BKUS,Active,Nasdaq-100 ,25556.0,150.0,235.0,900849000.0,Call,29347.9663,21804102.64,07-Nov-2027,American,28266028.83,Y,9008490.0,,,,,,,,,,,,
EQD0820,Summit,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,09-May-2026,CUST000820,Shannon Brown Banking Ltd,CCP,Omar Pitts Banking Ltd,FixedIncome-LON,Derivatives,EqOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Passive,,,100.0,202.0,1075852.0,Call,62.8531,23641.33,07-May-2026,American,51676.83,Y,5379.26,Bank of America Corporation (BAC),53.26,,,,,,,,,,
EQD0821,Sophis,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,04-Dec-2027,CUST000821,Bachittar Saxena Banking Ltd,Broker,Nidra Koshy Finance Company,Equity-HK,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Active,Nasdaq Composite,23414.0,200.0,139.0,650909200.0,Call,19912.4633,9060123.17,02-Dec-2027,American,21866648.28,Y,3254546.0,,,,,,,,,,,,
EQD0822,FrontArena,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2026,CUST000822,Louise Houghton Non-Banking Fin Co,OTC,Banjeet Sarna Mutual Fund,Forex-HK,Derivatives,IndOptions,Cash,Sell,MTF,Amended,Y,N,BKUS,Active,Russell 3000 ,7500.0,250.0,270.0,506250000.0,Call,7771.8024,8689755.86,12-Nov-2026,American,17901219.09,Y,2531250.0,,,,,,,,,,,,
EQD0823,Sophis,27-Jan-2023,27-Jan-2023,27-Jan-2023,Y,01-Mar-2023,CUST000823,Liam Solanki Non-Banking Fin Co,Broker,Yamini Kamdar Finance Company,Forex-NY,Derivatives,IndOptions,Cash,Buy,Exchange,New,Y,Y,BKUS,Active,S&P 100 ,3434.0,200.0,246.0,168952800.0,Put,2894.6807,7424837.66,27-Feb-2023,American,6787476.7,Y,844764.0,,,,,,,,,,,,
EQD0824,Summit,14-Nov-2025,14-Nov-2025,14-Nov-2025,N,16-Nov-2026,CUST000824,Monica Williams Banking Ltd,OTC,Janet Thomas Mutual Fund,Forex-LON,Derivatives,IndOptions,Physical,Buy,Exchange,New,Y,N,BKUS,Diversify,S&P SmallCap 600,1900.0,100.0,227.0,43130000.0,Put,2262.5381,1623855.72,14-Nov-2026,European,1275271.86,N,431300.0,,,,,,,,,,,,
EQD0825,FrontArena,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,13-Nov-2028,CUST000825,Alexandria Harding Non-Banking Fin Co,Broker,Amanda Simpson Non-Banking Fin Co,Forex-LON,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Rebalance,S&P 100 ,3434.0,100.0,215.0,73831000.0,Put,2758.493,830868.98,11-Nov-2028,American,3072770.6,Y,369155.0,,,,,,,,,,,,
EQD0826,FrontArena,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,05-Jun-2026,CUST000826,Warda Nori Mutual Fund,Broker,Dr Glenn Smith Mutual Fund,Equity-NY,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Rebalance,S&P 1500,6500.0,50.0,195.0,63375000.0,Call,7581.8628,2863318.16,03-Jun-2026,American,1452551.35,Y,316875.0,,,,,,,,,,,,
EQD0827,Sophis,05-Feb-2025,05-Feb-2025,05-Feb-2025,Y,07-Feb-2028,CUST000827,Dakshesh Shenoy Finance Company,CCP,Elliot Jones Banking Ltd,Equity-HK,Derivatives,IndOptions,Cash,Buy,MTF,New,Y,N,BKUS,Diversify,FTSE All-World,662.0,150.0,286.0,28399800.0,Put,732.2058,1123133.69,05-Feb-2028,American,946665.47,Y,141999.0,,,,,,,,,,,,
EQD0828,FrontArena,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Dec-2025,CUST000828,Vasana Barad Mutual Fund,Broker,Amber Barnes Pvt Ltd Company,Equity-LON,Derivatives,IndOptions,Physical,Sell,OTC,New,Y,N,BKUS,Passive,FTSE All-World,662.0,50.0,263.0,8705300.0,Put,699.7284,283929.37,12-Dec-2025,European,273865.71,N,87053.0,,,,,,,,,,,,
EQD0829,FrontArena,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Feb-2026,CUST000829,Christian Bolton Mutual Fund,Broker,Curtis Anderson Pub Ltd Company,Credit-NY,Derivatives,IndOptions,Cash,Buy,MTF,New,N,N,BKUS,Active,Dow Jones Transportation Average ,22500.0,10.0,285.0,64125000.0,Put,19602.9489,2361290.85,17-Feb-2026,European,1760733.35,Y,641250.0,,,,,,,,,,,,
EQD0830,FusionCap,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,12-Dec-2025,CUST000830,Ivan Garza Pvt Ltd Company,Broker,Melissa Rivers Brokers Ltd,FixedIncome-LON,Derivatives,IndFutures,Cash,Buy,OTC,New,N,N,BKUS,Active,Dow Jones Transportation Average ,22500.0,150.0,279.0,941625000.0,,,,,,35872808.97,Y,4708125.0,,,INDF0830,24837.211645884177,10-Dec-2025,,,,,,,
EQD0831,FrontArena,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,20-Dec-2025,CUST000831,Christopher Lee Pvt Ltd Company,Broker,Akshay Dora Finance Company,FixedIncome-NY,Derivatives,IndOptions,Cash,Buy,OTC,New,Y,N,BKUS,Diversify,Wilshire 5000,75000.0,100.0,114.0,855000000.0,Put,78457.4386,19931306.24,18-Dec-2025,European,40938027.46,Y,4275000.0,,,,,,,,,,,,
EQD0832,Sophis,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,19-Nov-2026,CUST000832,Bina Andra Pub Ltd Company,CCP,Claire Caldwell Brokers Ltd,Credit-NY,Derivatives,IndOptions,Cash,Sell,Exchange,Cancelled,Y,N,BKUS,Passive,S&P 1500,6500.0,10.0,127.0,8255000.0,Call,5912.5414,375612.69,17-Nov-2026,American,251338.63,Y,41275.0,,,,,,,,,,,,
EQD0833,Bacardi,26-Nov-2025,26-Nov-2025,26-Nov-2025,N,28-Dec-2025,CUST000833,Tara Ramakrishnan Banking Ltd,CCP,Andrew Oneill Banking Ltd,Equity-NY,Derivatives,EqOptions,Cash,Sell,MTF,New,Y,N,BKUS,Diversify,,,250.0,140.0,22531250.0,Call,763.8675,1056952.7,26-Dec-2025,European,555486.29,Y,225312.5,"Meta Platforms, Inc. (META)",643.75,,,,,,,,,,
EQD0834,FusionCap,19-Jun-2025,19-Jun-2025,19-Jun-2025,Y,21-Jun-2028,CUST000834,William Chapman Mutual Fund,Broker,Avni Dugar Non-Banking Fin Co,FixedIncome-LON,Derivatives,IndOptions,Physical,Buy,OTC,New,Y,N,BKUS,Passive,Nasdaq Composite,23414.0,250.0,298.0,1744343000.0,Put,27033.9736,25026735.91,19-Jun-2028,European,45470939.06,Y,8721715.0,,,,,,,,,,,,
EQD0835,Bacardi,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Feb-2026,CUST000835,Stefanie Bell Banking Ltd,CCP,Mrs Laura Martin Non-Banking Fin Co,Credit-LON,Derivatives,EqOptions,Physical,Sell,MTF,New,Y,N,BKUS,Diversify,,,50.0,100.0,1084950.0,Put,222.2643,42380.8,19-Feb-2026,American,47902.09,Y,5424.75,"Advanced Micro Devices, Inc. (AMD)",216.99,,,,,,,,,,
EQD0836,FrontArena,12-Nov-2025,12-Nov-2025,12-Nov-2025,Y,14-Nov-2027,CUST000836,Joseph Mcdaniel Jr. Finance Company,Broker,Albert Mcdaniel Pub Ltd Company,Equity-LON,Derivatives,IndOptions,Physical,Sell,Exchange,New,Y,N,BKUS,Diversify,Russell 1000,6000.0,200.0,261.0,313200000.0,Put,4957.7307,9589515.43,12-Nov-2027,European,12230926.63,Y,1566000.0,,,,,,,,,,,,
EQD0837,FusionCap,05-Nov-2025,05-Nov-2025,05-Nov-2025,Y,07-Nov-2027,CUST000837,Steven Burton Finance Company,CCP,Jonathan Read Banking Ltd,FixedIncome-LON,Derivatives,IndOptions,Cash,Sell,Exchange,New,Y,N,BKUS,Passive,Wilshire 5000,75000.0,100.0,238.0,1785000000.0,Call,84577.9258,56684701.5,05-Nov-2027,European,50438507.63,Y,8925000.0,,,,,,,,,,,,
EQD0838,FrontArena,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,07-Dec-2028,CUST000838,Joshua Chase Pub Ltd Company,OTC,Robert Perez Pub Ltd Company,Equity-NY,Derivatives,IndOptions,Cash,Sell,OTC,New,Y,N,BKUS,Diversify,S&P 1500,6500.0,250.0,219.0,355875000.0,Call,6132.4515,6341906.83,05-Dec-2028,European,14434135.11,Y,1779375.0,,,,,,,,,,,,
EQD0839,FrontArena,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-Nov-2028,CUST000839,Jamie Beck Banking Ltd,CCP,Chandani Maharaj Non-Banking Fin Co,Credit-LON,Derivatives,EqOptions,Cash,Buy,Exchange,New,Y,N,BKUS,Rebalance,,,50.0,251.0,2956027.0,Call,245.9692,78802.7,19-Nov-2028,American,139051.94,Y,29560.27,Micron Technology Inc (MU),235.54,,,,,,,,,,
EQD0840,Summit,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,21-May-2026,CUST000840,Kelly Davis Mutual Fund,Broker,Kristina Pearson Pvt Ltd Company,Equity-NY,Derivatives,IndOptions,Cash,Sell,MTF,New,Y,N,BKUS,Rebalance,Dow Jones Utility Average,900.0,50.0,289.0,13005000.0,Put,813.4852,383143.41,19-May-2026,European,431347.5,Y,65025.0,,,,,,,,,,,,
