Trade_ID,Booking_system,Trade_date,Value_date,Confirmation Date,Confirmation_flg,Customer_ID,Customer Name,Counterparty_Type,Counterparty,Trading_Desk_ID,Product_type,Product_subtype,Currency_pair,Base_currency,Quote_currency,Exchange_rate,Base_amount,Quote_amount,Base_amount_usd,Buy_sell,Settlement_date,Fees_commission,Execution_venue,Trade_status,Trade_capture_stp,Settlement_status,Legal_entity,Portfolio_strategy,Near_leg_date,Far_leg_date,Near_leg_rate,Far_leg_rate,Near_leg_amount,Far_leg_amount,Swap_points,Settlement_type,Settlement_stp,forward rate,Maturity_date_fwd,Option_type,Strike_price,Premium,Expiry_date,Style,Contract_code,Contract_size,futures_rate,Maturity_date_fut,Number_of_contracts,Initial Margin
FXS0279,FrontArena,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST000279,Agastya Balasubramanian Banking Ltd,OTC,Daksha Dubey Brokers Ltd,FixedIncome-LON,Derivatives,FxForwards,CNY/DKK,CNY,DKK,0.8863,6394032195.07,5667008497.63,895164507.31,Buy,29-Dec-2025,63940321.95,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,0.7616,27-Dec-2025,,,,,,,,,,,
FXS0280,FrontArena,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST000280,Colin Dodd Non-Banking Fin Co,Broker,Tony Parker Brokers Ltd,FixedIncome-NY,Derivatives,FxForwards,SGD/CNY,SGD,CNY,5.3387,170016359.6,907671269.45,132612760.49,Sell,29-Nov-2028,850081.8,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,5.6013,27-Nov-2028,,,,,,,,,,,
FXS0281,Sophis,15-Sep-2025,15-Sep-2025,15-Sep-2025,Y,CUST000281,Diana Storey Finance Company,Broker,Lisa James Finance Company,Forex-HK,Derivatives,FxSwaps,DKK/INR,DKK,INR,14.0881,3913738244.63,55137154297.06,587060736.7,Sell,17-Sep-2027,39137382.45,OTC,New,N,N,BKUS,Passive,15-Sep-2025,15-Sep-2027,14.0881,15.1722,3913738244.63,59379882158.15,1.0841,Cash,Y,,,,,,,,,,,,,
FXS0282,Sophis,01-Dec-2025,01-Dec-2025,01-Dec-2025,Y,CUST000282,Dr Jean Kaur Finance Company,OTC,William Doshi Pvt Ltd Company,FixedIncome-NY,Derivatives,FxForwards,DKK/JPY,DKK,JPY,23.3023,2481806046.4,57831706154.16,372270906.96,Sell,03-Mar-2026,12409030.23,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,18.7504,01-Mar-2026,,,,,,,,,,,
FXS0283,FrontArena,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,CUST000283,Dan Joyce Mutual Fund,OTC,Duane Ball Finance Company,Equity-NY,Derivatives,FxSwaps,ZAR/INR,ZAR,INR,4.4768,5668474790.14,25376399885.91,317434588.25,Buy,15-Nov-2028,56684747.9,OTC,Amended,Y,N,BKUS,Passive,13-Nov-2025,13-Nov-2028,4.4768,3.7849,5668474790.14,21454719823.02,-0.6918,Cash,Y,,,,,,,,,,,,,
FXS0284,Summit,14-Nov-2025,14-Nov-2025,14-Nov-2025,N,CUST000284,Girindra Mitter Non-Banking Fin Co,OTC,Michelle Foster Brokers Ltd,Equity-HK,Derivatives,FxSwaps,CNY/DKK,CNY,DKK,0.9872,5556760365.76,5485778166.56,777946451.21,Sell,16-Nov-2027,27783801.83,OTC,New,Y,N,BKUS,Diversify,14-Nov-2025,14-Nov-2027,0.9872,0.9339,5556760365.76,5189228772.35,-0.0534,Cash,Y,,,,,,,,,,,,,
FXS0285,Murex,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST000285,Diane Murphy Banking Ltd,OTC,Dominic Date Brokers Ltd,Equity-NY,Derivatives,FxForwards,VEF/ZAR,VEF,ZAR,1.437,10125077653.75,14549665201.5,810006212.3,Buy,19-Nov-2028,101250776.54,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,1.4086,17-Nov-2028,,,,,,,,,,,
FXS0286,Sophis,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,CUST000286,Joan Fisher-Lamb Non-Banking Fin Co,OTC,Ishita Mahajan Banking Ltd,Credit-NY,Derivatives,FxSwaps,DKK/SGD,DKK,SGD,0.2082,6417852617.47,1335942880.75,962677892.62,Buy,09-Nov-2026,32089263.09,OTC,New,Y,N,BKUS,Active,07-Nov-2025,07-Nov-2026,0.2082,0.2292,6417852617.47,1470740371.53,0.021,Cash,Y,,,,,,,,,,,,,
FXS0287,Murex,04-Dec-2025,04-Dec-2025,04-Dec-2025,Y,CUST000287,Jason Carlson Jr. Pub Ltd Company,Broker,Diya Madan Non-Banking Fin Co,FixedIncome-HK,Derivatives,FxSwaps,EUR/CNY,EUR,CNY,8.5032,421912879.78,3587608182.42,464104167.76,Buy,06-Mar-2026,2109564.4,OTC,New,Y,N,BKUS,Passive,04-Dec-2025,04-Mar-2026,8.5032,9.6643,421912879.78,4077501687.94,1.1611,Cash,Y,,,,,,,,,,,,,
FXS0288,FrontArena,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,CUST000288,Lisa Cunningham Banking Ltd,OTC,Miss Katy Webster Brokers Ltd,Forex-HK,Derivatives,FxSwaps,USD/CAD,USD,CAD,1.2244,706224874.32,864711794.1,706224874.32,Sell,27-May-2026,3531124.37,OTC,New,Y,N,BKUS,Rebalance,25-Nov-2025,25-May-2026,1.2244,1.3413,706224874.32,947238320.55,0.1169,Cash,Y,,,,,,,,,,,,,
FXS0289,FrontArena,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,CUST000289,Sara Walker Pvt Ltd Company,Broker,Forum Vyas Mutual Fund,Equity-LON,Derivatives,FxSwaps,SGD/JPY,SGD,JPY,117.1356,77900086.84,9124875277.88,60762067.74,Buy,15-Nov-2028,779000.87,OTC,New,Y,N,BKUS,Active,13-Nov-2025,13-Nov-2028,117.1356,120.0499,77900086.84,9351898920.28,2.9143,Cash,N,,,,,,,,,,,,,
FXS0290,Sophis,17-Jan-2024,17-Jan-2024,17-Jan-2024,Y,CUST000290,Jean Hancock-Barton Pvt Ltd Company,Broker,Hector Mills Banking Ltd,FixedIncome-NY,Derivatives,FxSwaps,DKK/EUR,DKK,EUR,0.1305,6313402055.74,823842916.62,947010308.36,Buy,19-Apr-2024,63134020.56,OTC,New,Y,Y,BKUS,Passive,17-Jan-2024,17-Apr-2024,0.1305,0.1354,6313402055.74,854555631.09,0.0049,Cash,Y,,,,,,,,,,,,,
FXS0291,Murex,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,CUST000291,Aashi Devi Pub Ltd Company,Broker,Leigh Bradley Pub Ltd Company,FixedIncome-LON,Derivatives,FxSwaps,USD/INR,USD,INR,74.9093,876605072.8,65665913980.38,876605072.8,Sell,20-Nov-2028,4383025.36,OTC,New,Y,N,BKUS,Active,18-Nov-2025,18-Nov-2028,74.9093,66.3057,876605072.8,58123952087.05,-8.6036,Cash,Y,,,,,,,,,,,,,
FXS0292,FusionCap,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,CUST000292,Ms Lorraine Jones Finance Company,Broker,Ria Desai Mutual Fund,Forex-LON,Derivatives,FxSwaps,EGP/CAD,EGP,CAD,0.0257,1559796050.2,40062111.36,32755717.05,Buy,27-Nov-2028,7798980.25,OTC,New,Y,N,BKUS,Rebalance,25-Nov-2025,25-Nov-2028,0.0257,0.0266,1559796050.2,41506157.68,0.0009,Cash,Y,,,,,,,,,,,,,
FXS0293,Summit,24-Mar-2023,24-Mar-2023,24-Mar-2023,Y,CUST000293,Kyle Allen Pvt Ltd Company,Broker,Aarna Kumer Brokers Ltd,Equity-NY,Derivatives,FxFutures,CNY/INR,CNY,INR,12.0826,4591397744.46,55475927464.29,642795684.22,Sell,26-Jun-2023,22956988.72,Exchange,New,Y,Y,BKUS,Passive,,,,,,,,Physical,N,,,,,,,,GBPUSD-M25-ICE,125000.0,12.0713,24-Jun-2023,36.0,221911041.6
FXS0294,Murex,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST000294,Phillip Johnson Banking Ltd,Broker,Stacey Davis Pub Ltd Company,Equity-NY,Derivatives,FxOptions,CNY/AUD,CNY,AUD,0.2329,6609882992.18,1539476090.91,925383618.91,Buy,29-Nov-2026,33049414.96,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Cash,Y,,,Put,0.2176,306069241.83381385,27-Nov-2026,European,,,,,,
FXS0295,FrontArena,12-Nov-2025,12-Nov-2025,12-Nov-2025,N,CUST000295,Natasha Vasquez Mutual Fund,Broker,Lisa Turner Non-Banking Fin Co,Forex-HK,Derivatives,FxForwards,ZAR/CNY,ZAR,CNY,0.3764,16828361302.53,6333639029.11,942388232.94,Sell,14-Feb-2026,168283613.03,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,Y,0.3689,12-Feb-2026,,,,,,,,,,,
FXS0296,Murex,26-Nov-2025,26-Nov-2025,26-Nov-2025,N,CUST000296,Miss Alexis Scott Pub Ltd Company,Broker,Mr. Brandon Lopez Pvt Ltd Company,Equity-LON,Derivatives,FxSwaps,DKK/JPY,DKK,JPY,25.2595,1000355774.92,25268527010.08,150053366.24,Sell,28-Feb-2026,5001778.87,OTC,Cancelled,N,N,BKUS,Passive,26-Nov-2025,26-Feb-2026,25.2595,28.7634,1000355774.92,28773629988.02,3.5039,Cash,Y,,,,,,,,,,,,,
FXS0297,FusionCap,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,CUST000297,Austin Thompson Non-Banking Fin Co,Broker,Matthew Dixon Banking Ltd,Forex-NY,Derivatives,FxSwaps,CNY/SGD,CNY,SGD,0.1838,1364324678.6,250804804.93,191005455.0,Sell,13-Dec-2025,13643246.79,OTC,New,Y,N,BKUS,Passive,11-Nov-2025,11-Dec-2025,0.1838,0.1691,1364324678.6,230774635.32,-0.0147,Cash,Y,,,,,,,,,,,,,
FXS0298,Summit,18-Nov-2025,18-Nov-2025,18-Nov-2025,Y,CUST000298,Christine Martinez Banking Ltd,Broker,Jagdish Sharma Banking Ltd,Equity-LON,Derivatives,FxForwards,VEF/CNY,VEF,CNY,0.5178,2570639811.58,1331080670.7,205651184.93,Sell,20-Nov-2027,12853199.06,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,0.4803,18-Nov-2027,,,,,,,,,,,
FXS0299,Summit,04-Nov-2025,04-Nov-2025,04-Nov-2025,Y,CUST000299,Mike Jackson Mutual Fund,Broker,Shivani Rana Non-Banking Fin Co,Credit-LON,Derivatives,FxForwards,DKK/CAD,DKK,CAD,0.2359,3001040066.39,708038948.16,450156009.96,Buy,06-Feb-2026,15005200.33,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,0.2037,04-Feb-2026,,,,,,,,,,,
FXS0300,Summit,22-Oct-2025,22-Oct-2025,22-Oct-2025,Y,CUST000300,Kim Powell Pvt Ltd Company,OTC,Viraj Agate Banking Ltd,FixedIncome-HK,Derivatives,FxSwaps,VEF/EUR,VEF,EUR,0.072,8023925695.13,577995575.94,641914055.61,Buy,24-Oct-2026,40119628.48,OTC,New,Y,N,BKUS,Passive,22-Oct-2025,22-Oct-2026,0.072,0.0813,8023925695.13,652695118.75,0.0093,Cash,Y,,,,,,,,,,,,,
FXS0301,FusionCap,28-Mar-2023,28-Mar-2023,28-Mar-2023,Y,CUST000301,Craig Nichols Mutual Fund,OTC,Ryan Chapman Non-Banking Fin Co,Equity-HK,Derivatives,FxOptions,EGP/INR,EGP,INR,1.8394,26318100478.99,48408985891.57,552680110.06,Sell,30-Mar-2026,263181004.79,OTC,New,Y,N,BKUS,Diversify,,,,,,,,Physical,Y,,,Put,1.7381,923469387.0946283,28-Mar-2026,American,,,,,,
FXS0302,Summit,29-Apr-2025,29-Apr-2025,29-Apr-2025,Y,CUST000302,Tara De Pub Ltd Company,OTC,Jordan Castro Pub Ltd Company,Credit-LON,Derivatives,FxSwaps,USD/VEF,USD,VEF,13.079,91009807.06,1190314056.48,91009807.06,Sell,31-Oct-2025,455049.04,OTC,New,Y,Y,BKUS,Rebalance,29-Apr-2025,29-Oct-2025,13.079,14.5532,91009807.06,1324479804.66,1.4742,Cash,N,,,,,,,,,,,,,
FXS0303,FrontArena,10-Aug-2023,10-Aug-2023,10-Aug-2023,Y,CUST000303,Joshua Harris Finance Company,OTC,Meghana Memon Banking Ltd,Credit-LON,Derivatives,FxForwards,ZAR/INR,ZAR,INR,4.8334,8536623874.58,41260539537.44,478050936.98,Buy,12-Feb-2024,42683119.37,OTC,New,Y,Y,BKUS,Rebalance,,,,,,,,Physical,Y,4.6031,10-Feb-2024,,,,,,,,,,,
FXS0304,Summit,25-Nov-2025,25-Nov-2025,25-Nov-2025,Y,CUST000304,Samantha White Non-Banking Fin Co,OTC,Joseph Farmer Mutual Fund,Forex-NY,Derivatives,FxSwaps,DKK/CAD,DKK,CAD,0.1932,4999779864.8,966182759.99,749966979.72,Buy,27-Nov-2027,24998899.32,OTC,New,Y,N,BKUS,Diversify,25-Nov-2025,25-Nov-2027,0.1932,0.2232,4999779864.8,1115867096.29,0.0299,Cash,Y,,,,,,,,,,,,,
FXS0305,Murex,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,CUST000305,Gabriel Dar Mutual Fund,Broker,Lisa Velazquez Mutual Fund,Credit-NY,Derivatives,FxOptions,USD/EUR,USD,EUR,0.9215,362424901.11,333958435.28,362424901.11,Sell,09-Dec-2025,1812124.51,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,,,Put,1.0754,13833212.469562715,07-Dec-2025,European,,,,,,
FXS0306,Sophis,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,CUST000306,Maria Pearson Pvt Ltd Company,Broker,Jennifer Zimmerman Mutual Fund,FixedIncome-HK,Derivatives,FxSwaps,EGP/EUR,EGP,EUR,0.0187,7284542625.3,136314092.97,152975395.13,Buy,23-May-2026,36422713.13,OTC,New,Y,N,BKUS,Passive,21-Nov-2025,21-May-2026,0.0187,0.0181,7284542625.3,131590628.58,-0.0006,Cash,Y,,,,,,,,,,,,,
FXS0307,Summit,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,CUST000307,George Sanghvi Finance Company,Broker,Brenda Haney Finance Company,Equity-HK,Derivatives,FxForwards,USD/JPY,USD,JPY,159.4835,830387469.68,132433094770.28,830387469.68,Buy,12-Dec-2025,4151937.35,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,172.4955,10-Dec-2025,,,,,,,,,,,
FXS0308,Murex,16-Jun-2025,16-Jun-2025,16-Jun-2025,Y,CUST000308,Jessica Doyle Mutual Fund,Broker,Gaurav Rastogi Finance Company,Equity-HK,Derivatives,FxForwards,ZAR/CAD,ZAR,CAD,0.0713,17091084937.98,1219105394.6,957100756.53,Buy,18-Sep-2025,85455424.69,OTC,New,Y,Y,BKUS,Passive,,,,,,,,Physical,Y,0.0741,16-Sep-2025,,,,,,,,,,,
FXS0309,FrontArena,11-Nov-2025,11-Nov-2025,11-Nov-2025,Y,CUST000309,Tony Jackson Finance Company,Broker,Heather Williams Brokers Ltd,Equity-LON,Derivatives,FxSwaps,CNY/DKK,CNY,DKK,1.0709,6613188568.58,7082367113.5,925846399.6,Buy,13-Nov-2027,33065942.84,OTC,New,N,N,BKUS,Passive,11-Nov-2025,11-Nov-2027,1.0709,0.9499,6613188568.58,6281999323.2,-0.121,Cash,Y,,,,,,,,,,,,,
FXS0310,Summit,05-Dec-2025,05-Dec-2025,05-Dec-2025,Y,CUST000310,Mrs Katie Osborne Finance Company,OTC,Derrick Carlson Non-Banking Fin Co,Equity-HK,Derivatives,FxSwaps,SGD/EGP,SGD,EGP,39.5798,936712777.18,37074884863.52,730635966.2,Buy,07-Jan-2026,4683563.89,OTC,Amended,N,N,BKUS,Diversify,05-Dec-2025,05-Jan-2026,39.5798,38.3589,936712777.18,35931293831.82,-1.2209,Cash,Y,,,,,,,,,,,,,
FXS0311,Summit,17-May-2023,17-May-2023,17-May-2023,Y,CUST000311,Jacob Nelson Non-Banking Fin Co,OTC,Zachary Newman Pvt Ltd Company,FixedIncome-LON,Derivatives,FxForwards,SGD/VEF,SGD,VEF,9.4156,950488535.72,8949449254.0,741381057.86,Sell,19-Aug-2023,9504885.36,OTC,New,Y,Y,BKUS,Rebalance,,,,,,,,Physical,N,9.9185,17-Aug-2023,,,,,,,,,,,
FXS0312,Murex,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST000312,Michael Buckley Mutual Fund,OTC,Kyle Stuart Brokers Ltd,FixedIncome-HK,Derivatives,FxSwaps,DKK/INR,DKK,INR,11.1455,1621486133.84,18072337875.53,243222920.08,Buy,19-Nov-2028,8107430.67,OTC,New,Y,N,BKUS,Rebalance,17-Nov-2025,17-Nov-2028,11.1455,10.6782,1621486133.84,17314478279.61,-0.4674,Cash,Y,,,,,,,,,,,,,
FXS0313,Sophis,19-Apr-2024,19-Apr-2024,19-Apr-2024,Y,CUST000313,Christopher Murphy Pvt Ltd Company,Broker,Ms Kathryn Cooke Brokers Ltd,Forex-HK,Derivatives,FxSwaps,ZAR/CAD,ZAR,CAD,0.0753,16794584811.23,1265339762.92,940496749.43,Buy,21-Apr-2026,83972924.06,OTC,New,Y,N,BKUS,Active,19-Apr-2024,19-Apr-2026,0.0753,0.0858,16794584811.23,1440375901.15,0.0104,Cash,Y,,,,,,,,,,,,,
FXS0314,FrontArena,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST000314,Laura Johnson Mutual Fund,OTC,Mrs Zoe Nash Pvt Ltd Company,FixedIncome-NY,Derivatives,FxForwards,DKK/INR,DKK,INR,11.8719,5790292979.59,68741498551.28,868543946.94,Buy,29-May-2026,28951464.9,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,10.2106,27-May-2026,,,,,,,,,,,
FXS0315,FrontArena,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,CUST000315,Jasmit Balan Brokers Ltd,Broker,Stephen Bowers Banking Ltd,Forex-HK,Derivatives,FxSwaps,CNY/JPY,CNY,JPY,18.2608,6572847338.07,120025319379.23,920198627.33,Buy,22-Feb-2026,32864236.69,OTC,New,Y,N,BKUS,Passive,20-Nov-2025,20-Feb-2026,18.2608,20.6342,6572847338.07,135625468298.92,2.3734,Cash,Y,,,,,,,,,,,,,
FXS0316,Sophis,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,CUST000316,Anmol Ahluwalia Pub Ltd Company,OTC,Yamini Gupta Brokers Ltd,Credit-NY,Derivatives,FxForwards,SGD/CNY,SGD,CNY,5.7411,979135196.81,5621313652.94,763725453.51,Buy,09-Nov-2027,9791351.97,OTC,Cancelled,Y,N,BKUS,Passive,,,,,,,,Physical,N,6.4507,07-Nov-2027,,,,,,,,,,,
FXS0317,FusionCap,28-Nov-2025,28-Nov-2025,28-Nov-2025,N,CUST000317,Matthew Randall PhD Brokers Ltd,Broker,Udarsh Khanna Finance Company,Equity-LON,Derivatives,FxForwards,EGP/CNY,EGP,CNY,0.166,4441424215.11,737443611.87,93269908.52,Buy,30-Nov-2026,44414242.15,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,0.1746,28-Nov-2026,,,,,,,,,,,
FXS0318,Sophis,10-Nov-2025,10-Nov-2025,10-Nov-2025,Y,CUST000318,Dr Allan Reed Mutual Fund,OTC,Richard Bean Non-Banking Fin Co,Equity-LON,Derivatives,FxForwards,DKK/GBP,DKK,GBP,0.1275,4570590575.7,582863227.4,685588586.35,Buy,12-Nov-2026,22852952.88,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,Y,0.1229,10-Nov-2026,,,,,,,,,,,
FXS0319,Sophis,24-Jan-2023,24-Jan-2023,24-Jan-2023,Y,CUST000319,Richard Flores Brokers Ltd,OTC,Omkaar Dutt Finance Company,Forex-NY,Derivatives,FxForwards,CNY/USD,CNY,USD,0.1504,2835233680.2,426439177.62,396932715.23,Buy,26-Jan-2024,14176168.4,OTC,New,Y,Y,BKUS,Diversify,,,,,,,,Physical,Y,0.1369,24-Jan-2024,,,,,,,,,,,
FXS0320,Sophis,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,CUST000320,Melissa Patterson Non-Banking Fin Co,OTC,Mark Parsons Banking Ltd,Forex-LON,Derivatives,FxForwards,CNY/INR,CNY,INR,11.8235,1858870725.76,21978320747.02,260241901.61,Buy,26-Nov-2028,18588707.26,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,13.5961,24-Nov-2028,,,,,,,,,,,
FXS0321,FrontArena,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,CUST000321,Harinakshi Mammen Pub Ltd Company,Broker,Michelle Herman Non-Banking Fin Co,FixedIncome-NY,Derivatives,FxForwards,VEF/ZAR,VEF,ZAR,1.3731,7254210521.82,9960889280.38,580336841.75,Sell,09-Nov-2027,72542105.22,OTC,New,Y,N,BKUS,Rebalance,,,,,,,,Physical,Y,1.3077,07-Nov-2027,,,,,,,,,,,
FXS0322,Sophis,02-Dec-2025,02-Dec-2025,02-Dec-2025,Y,CUST000322,Alexander Lee-Clark Brokers Ltd,OTC,Virginia Whitney Banking Ltd,Equity-NY,Derivatives,FxSwaps,EUR/GBP,EUR,GBP,0.8101,715415746.37,579573523.88,786957321.01,Sell,04-Jan-2026,3577078.73,OTC,New,Y,N,BKUS,Diversify,02-Dec-2025,02-Jan-2026,0.8101,0.6988,715415746.37,499963570.15,-0.1113,Cash,Y,,,,,,,,,,,,,
FXS0323,Summit,17-Nov-2025,17-Nov-2025,17-Nov-2025,Y,CUST000323,Susan Stephenson Pub Ltd Company,Broker,Vincent Parekh Banking Ltd,Equity-HK,Derivatives,FxForwards,DKK/JPY,DKK,JPY,24.5516,4175388739.78,102512353592.26,626308310.97,Sell,19-May-2026,41753887.4,OTC,New,Y,N,BKUS,Passive,,,,,,,,Physical,Y,24.2608,17-May-2026,,,,,,,,,,,
FXS0324,Sophis,28-Mar-2023,28-Mar-2023,28-Mar-2023,Y,CUST000324,Neelima Batta Non-Banking Fin Co,OTC,Danielle Garcia Pub Ltd Company,Credit-HK,Derivatives,FxForwards,CNY/JPY,CNY,JPY,21.0518,1648221926.45,34698074803.84,230751069.7,Buy,30-Mar-2024,16482219.26,OTC,Amended,Y,Y,BKUS,Rebalance,,,,,,,,Physical,Y,19.0612,28-Mar-2024,,,,,,,,,,,
FXS0325,Summit,19-Nov-2025,19-Nov-2025,19-Nov-2025,Y,CUST000325,Qarin Vig Brokers Ltd,OTC,Patrick Mammen Banking Ltd,FixedIncome-NY,Derivatives,FxSwaps,CNY/AUD,CNY,AUD,0.2371,3104476712.19,736168709.49,434626739.71,Sell,21-Nov-2026,31044767.12,OTC,New,Y,N,BKUS,Active,19-Nov-2025,19-Nov-2026,0.2371,0.2648,3104476712.19,822036051.97,0.0277,Cash,Y,,,,,,,,,,,,,
FXS0326,Murex,24-Nov-2025,24-Nov-2025,24-Nov-2025,Y,CUST000326,Aarav Bawa Mutual Fund,Broker,Jason Martinez Non-Banking Fin Co,Equity-HK,Derivatives,FxSwaps,ZAR/GBP,ZAR,GBP,0.0436,2365916256.71,103045757.96,132491310.38,Sell,26-Feb-2026,11829581.28,OTC,New,Y,N,BKUS,Passive,24-Nov-2025,24-Feb-2026,0.0436,0.0513,2365916256.71,121382320.36,0.0078,Cash,N,,,,,,,,,,,,,
FXS0327,FusionCap,03-Dec-2025,03-Dec-2025,03-Dec-2025,Y,CUST000327,Miss Catherine Lewis Mutual Fund,OTC,Taylor Hamilton Non-Banking Fin Co,Credit-NY,Derivatives,FxOptions,EGP/GBP,EGP,GBP,0.0168,33834815394.29,568700522.63,710531123.28,Buy,05-Jun-2026,338348153.94,OTC,New,Y,N,BKUS,Passive,,,,,,,,Cash,N,,,Call,0.0187,1519825820.2545998,03-Jun-2026,European,,,,,,
FXS0328,FrontArena,26-Jan-2023,26-Jan-2023,26-Jan-2023,Y,CUST000328,Todd Solis Pvt Ltd Company,OTC,Krish Sen Finance Company,Credit-NY,Derivatives,FxSwaps,EGP/USD,EGP,USD,0.0198,13583968310.42,269537952.86,285263334.52,Sell,28-Jan-2024,135839683.1,OTC,New,Y,Y,BKUS,Diversify,26-Jan-2023,26-Jan-2024,0.0198,0.0223,13583968310.42,302784412.42,0.0024,Cash,Y,,,,,,,,,,,,,
FXS0329,Sophis,27-Nov-2025,27-Nov-2025,27-Nov-2025,Y,CUST000329,Agastya Chaudry Finance Company,Broker,Gail Newton Pub Ltd Company,Equity-HK,Derivatives,FxSwaps,CNY/DKK,CNY,DKK,0.939,1076104876.36,1010431826.16,150654682.69,Sell,29-Dec-2025,5380524.38,OTC,New,Y,N,BKUS,Passive,27-Nov-2025,27-Dec-2025,0.939,0.9897,1076104876.36,1064991412.88,0.0507,Cash,Y,,,,,,,,,,,,,
FXS0330,Summit,13-Nov-2025,13-Nov-2025,13-Nov-2025,Y,CUST000330,Jared Huber Pvt Ltd Company,Broker,Jairaj Sharaf Pvt Ltd Company,FixedIncome-HK,Derivatives,FxForwards,DKK/EGP,DKK,EGP,6.8395,5276098673.52,36086118046.81,791414801.03,Buy,15-Nov-2028,52760986.74,OTC,New,N,N,BKUS,Passive,,,,,,,,Physical,Y,5.9726,13-Nov-2028,,,,,,,,,,,
FXS0331,Sophis,28-Nov-2025,28-Nov-2025,28-Nov-2025,Y,CUST000331,Steven Smith Pub Ltd Company,Broker,Mr Brett Smith Banking Ltd,Equity-LON,Derivatives,FxSwaps,USD/VEF,USD,VEF,13.2289,683362005.95,9040121491.83,683362005.95,Sell,02-Mar-2026,6833620.06,OTC,New,Y,N,BKUS,Diversify,28-Nov-2025,28-Feb-2026,13.2289,12.6457,683362005.95,8641569556.05,-0.5832,Cash,Y,,,,,,,,,,,,,
FXS0332,FusionCap,21-Nov-2025,21-Nov-2025,21-Nov-2025,Y,CUST000332,Lauren Villa Banking Ltd,OTC,Sathvik Apte Pub Ltd Company,FixedIncome-LON,Derivatives,FxForwards,EUR/DKK,EUR,DKK,7.83,851717083.7,6668982035.25,936888792.07,Buy,23-Nov-2026,4258585.42,OTC,New,Y,N,BKUS,Active,,,,,,,,Physical,Y,8.8405,21-Nov-2026,,,,,,,,,,,
FXS0333,FrontArena,20-Jun-2024,20-Jun-2024,20-Jun-2024,Y,CUST000333,Gautami Choudhry Pub Ltd Company,OTC,Carol Robinson Pub Ltd Company,Forex-LON,Derivatives,FxForwards,USD/JPY,USD,JPY,141.7297,708370681.31,100397129271.55,708370681.31,Buy,22-Dec-2024,3541853.41,OTC,New,Y,Y,BKUS,Diversify,,,,,,,,Physical,Y,138.4795,20-Dec-2024,,,,,,,,,,,
FXS0334,Summit,20-Nov-2025,20-Nov-2025,20-Nov-2025,Y,CUST000334,Ekta Walla Pub Ltd Company,Broker,Evan Skinner Finance Company,Equity-HK,Derivatives,FxSwaps,ZAR/INR,ZAR,INR,5.2973,15910588183.22,84283846355.25,890992938.26,Sell,22-Feb-2026,159105881.83,OTC,New,Y,N,BKUS,Active,20-Nov-2025,20-Feb-2026,5.2973,5.125,15910588183.22,81541265217.49,-0.1724,Cash,Y,,,,,,,,,,,,,
FXS0335,Sophis,07-Nov-2025,07-Nov-2025,07-Nov-2025,Y,CUST000335,Eric Wagner Pub Ltd Company,OTC,Jason Montgomery Non-Banking Fin Co,Credit-LON,Derivatives,FxSwaps,ZAR/DKK,ZAR,DKK,0.392,9557590143.58,3746867123.4,535225048.04,Buy,09-May-2026,95575901.44,OTC,New,Y,N,BKUS,Active,07-Nov-2025,07-May-2026,0.392,0.4113,9557590143.58,3930627533.7,0.0192,Cash,Y,,,,,,,,,,,,,
